
Initial statistics: 59 variables; iteration 0; function evaluation 0; phase 1
Function value 1.9189503e+06; maximum gradient component mag -1.4290e+06
133  0.22328 -4.94911e+00 |134  0.27799 -6.88950e+00 |135  0.16694 -8.60458e+00
136  0.20165 -1.04798e+01 |137  0.25069 -7.54933e+00 |138  0.23407 -5.74006e+00
139  0.25467 -4.86098e+00 |140  0.22818 -6.42822e+00 |141  0.22208 -3.60281e+00
142  0.26344 -9.82245e+00 |143  0.19876 -4.61383e+00 |144  0.20957 -4.30605e+00
145  0.29995 -2.52968e+00 |146  0.20224 -4.03180e+00 |147  0.21404 -6.22240e+00
148  0.22258 -6.20650e+00 |149 -4.64878  6.16303e-01 |150 -3.74396  6.61948e-01
151 -2.85441  7.21705e-01 |152 -2.02968  1.10239e+00 |153 -1.33283  1.25522e+00
154 -0.77387  1.59034e+00 |155 -0.32329  2.60756e+00 |156  0.01259  2.39528e+00
157  0.18304  1.49811e+00 |158  0.20640 -1.00497e+01 |159  0.28687  1.33782e+00
160  0.31948 -1.17846e+01 |161  0.47863  5.12358e+00 |162  0.50455  1.62556e+00
163  0.49524  8.79008e-01 |164  0.48118  1.94066e-01 |165  0.46588  2.40704e-01
166  0.44920 -4.25525e+00 |167  0.43981  4.24665e+00 |168 -4.87765 -3.88980e-01
169 -3.91168 -2.94085e-01 |170 -2.96207 -3.22060e-01 |171 -2.06419 -8.27700e-02
172 -1.26599  2.47267e-01 |173 -0.61045  9.31384e-01 |174 -0.12167  1.85429e+00
175  0.20414  2.13025e+00 |176  0.39719 -1.14890e+00 |177  0.50783  2.66431e+00
178  0.55339 -4.88895e-01 |179  0.55442 -2.98072e+01 |180  0.48395 -2.71214e+00
181  0.41989  1.54555e+00 |182  0.36704  4.08749e+00 |183  0.31821  7.81162e+00
184  0.26501  2.72790e+00 |185  0.22174  1.28779e+00 |186  0.19699  1.00096e+01
187 -0.38445 -1.84811e-02 |188 -0.31085 -6.70908e-02 |189 -0.23536 -1.22974e-06
189 variables; iteration 680; function evaluation 809; phase 5
Function value 6.8472643e+02; maximum gradient component mag -2.6594e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.44563 -5.40027e-07 |  2  0.48329  4.25841e-07 |  3  0.22553  5.95888e-07
  4 -0.40609 -9.70304e-08 |  5 -0.36791 -1.37275e-01 |  6 -0.31520 -2.43395e-01
  7  0.99869 -6.89259e-02 |  8 -0.13359  4.12131e-02 |  9 -0.45760 -5.60961e-07
 10 -0.20685 -1.17583e-07 | 11 -0.56718 -7.78756e-07 | 12  0.16960  7.79383e-08
 13 19.47204 -7.68982e+00 | 14 -0.03240 -9.63882e+00 | 15 -0.01049 -2.08929e+00
 16 -0.01201 -3.22574e+00 | 17 -0.01323 -4.00152e+00 | 18 -0.01481 -5.03899e+00
 19 -0.01752 -7.50601e+00 | 20 -0.01854 -7.67216e+00 | 21 -0.02035 -8.89707e+00
 22 -0.02210 -1.01289e+01 | 23 -0.02600 -1.46535e+01 | 24 -0.02730 -1.58787e+01
 25 -0.02800 -1.63543e+01 | 26 -0.02876 -1.67550e+01 | 27 -0.02794 -1.53084e+01
 28 -0.03120 -2.00555e+01 | 29 -0.02804 -1.85968e+01 | 30 -0.02943 -2.35320e+01
 31 -0.02833 -2.65944e+01 | 32 -0.02090 -2.23919e+01 | 33 -0.02288 -2.43244e+01
 34 -0.02226 -1.92771e+01 | 35 -0.02610 -1.78304e+01 | 36 -0.03022 -1.69435e+01
 37 -0.03159 -1.35479e+01 | 38 -0.02945 -5.15233e+00 | 39 -0.03160 -5.36055e+00
 40 -0.03258 -5.47933e+00 | 41 -0.03115 -5.63711e+00 | 42 -0.02579 -2.69235e+00
 43 -0.02000 -3.77737e+00 | 44 -0.01130 -1.87099e+00 | 45 -0.00146  3.08857e+00
 46  0.00672  6.73039e+00 | 47  0.00769  1.66349e+01 | 48 -0.00303  8.86858e+00
 49  0.00720  2.08813e+01 | 50  0.01142  1.76136e+01 | 51  0.01837  1.93069e+01
 52  0.02305  1.86509e+01 | 53  0.01873  1.40816e+01 | 54  0.01139  7.87363e+00
 55  0.00942  1.14741e+01 | 56  0.00997  8.71312e+00 | 57  0.01913  7.33019e+00
 58  0.02973  1.63354e+01 | 59  0.02012  9.78218e+00 | 60  0.02180  1.16289e+01
 61  0.02907  1.39623e+01 | 62  0.02443  1.54635e+01 | 63  0.01932  1.08944e+01
 64  0.02633  1.23091e+01 | 65  0.02117  6.91809e+00 | 66  0.01123  9.77332e+00
 67  0.01493  1.50050e+01 | 68  0.01518  6.22240e+00 | 69  0.01365 -3.37194e-01
 70  0.02469  4.25655e+00 | 71  0.03210  4.85214e+00 | 72  0.03408  5.17330e+00
 73  0.04598 -3.56751e+00 | 74  0.02832  5.85607e+00 | 75  0.02617  3.11472e+00
 76  0.02201  5.05666e+00 | 77  0.02645  8.29047e+00 | 78  0.02726  6.40833e+00
 79  0.02656  4.87400e+00 | 80  0.01176  8.65117e+00 | 81  0.01182  5.34823e+00
 82 -0.00292  7.02095e+00 | 83 -0.00397  3.72619e+00 | 84  0.00721  9.96528e-01
 85  0.01787  1.77256e+00 | 86  0.01868  1.94349e+00 | 87  0.01401  2.44456e+00
 88 -0.01391  2.22536e+00 | 89  0.01252  2.31363e+00 | 90  0.00002  2.39938e+00
 91 -4.42031 -8.30368e+00 | 92 -0.20576  5.09259e+00 | 93 -0.20397  5.30412e+00
 94 -0.20243  4.31354e+00 | 95 -0.20143 -9.04301e+00 | 96 -0.20086 -1.33593e+01
 97  0.03803 -1.58938e+01 | 98  0.02671 -1.80099e+01 | 99 -0.01619 -1.78233e+01
100 -0.05314 -1.41685e+01 |101  0.00269 -4.87141e+00 |102 -0.06549 -8.55187e+00
103  0.13667 -5.51047e+00 |104  0.26688  7.84107e-02 |105  0.15528 -6.45389e+00
106  0.06828 -1.38903e+00 |107  0.07830 -3.88371e+00 |108  0.24831 -3.59273e+00
109  0.22167 -2.06707e+00 |110  0.19517  8.91600e-01 |111  0.18986  3.18033e+00
112  0.17054  1.73227e+00 |113  0.08734  2.36030e+00 |114  0.12289  1.83431e+00
115  0.01950  7.81102e+00 |116 -0.11398  1.27111e+01 |117 -0.15992  1.09191e+01
118  0.04427  3.24857e+00 |119  0.04338 -8.17047e-01 |120 -0.06580 -5.18990e+00
121  0.09200 -1.49313e+00 |122  0.12585  8.12571e+00 |123  0.19208  4.81946e+00
124  0.18359  1.61772e+00 |125  0.24628  4.83439e+00 |126  0.20431 -1.36655e+00
127  0.23444  1.96481e+00 |128  0.18134 -1.12806e-01 |129  0.14457  2.27051e+00
130  0.17865  1.39210e+01 |131  0.24349  1.07180e+01 |132  0.21341  9.25394e+00
133  0.22301  4.69045e+00 |134  0.27768 -2.23850e-02 |135  0.16662 -3.50373e+00
136  0.20133 -6.99532e+00 |137  0.25039 -5.23169e+00 |138  0.23383 -1.67928e+00
139  0.25448 -6.27366e-01 |140  0.22805  1.93932e+00 |141  0.22202  2.50500e+00
142  0.26340  3.17941e-01 |143  0.19876  5.87563e+00 |144  0.20953  2.52658e+00
145  0.29992  4.81694e-01 |146  0.20225  2.56398e+00 |147  0.21411  5.14198e+00
148  0.22267  1.56761e+00 |149 -4.64138  5.79324e-01 |150 -3.72813  6.67675e-01
151 -2.83175  8.55109e-01 |152 -2.00378  1.07640e+00 |153 -1.30496  1.19264e+00
154 -0.74681  1.61857e+00 |155 -0.30271  1.72403e+00 |156  0.03232  1.59243e+00
157  0.20442  5.17663e-01 |158  0.22841 -1.04392e+01 |159  0.30276  1.27545e-01
160  0.33833 -1.13857e+01 |161  0.49320  4.68651e+00 |162  0.52333  3.02790e+00
163  0.51289  1.55380e+00 |164  0.49794  1.36385e+00 |165  0.48174  1.41574e+00
166  0.46464 -1.74951e+00 |167  0.45296  1.61761e+00 |168 -4.90642 -4.27983e-01
169 -3.93544 -4.92860e-01 |170 -2.98071 -4.46010e-01 |171 -2.07871 -6.00456e-01
172 -1.27733 -8.29199e-01 |173 -0.61961 -1.04045e+00 |174 -0.12966 -1.52756e+00
175  0.19696 -1.91739e+00 |176  0.38845 -5.72401e+00 |177  0.49452 -2.45183e+00
178  0.53502  2.88946e+00 |179  0.53358  1.92324e+01 |180  0.46587 -3.47606e+00
181  0.39655 -5.34126e+00 |182  0.34496 -1.23351e+00 |183  0.30122  6.82115e+00
184  0.24681 -1.92291e+00 |185  0.20415 -1.99852e+00 |186  0.18012  5.06872e-01
187 -0.38708 -1.11035e-01 |188 -0.31276  4.44399e-02 |189 -0.23478 -1.22643e-06
189 variables; iteration 700; function evaluation 840; phase 5
Function value 6.8372132e+02; maximum gradient component mag -3.6574e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.43590 -5.23480e-07 |  2  0.47570  4.15784e-07 |  3  0.21443  5.64145e-07
  4 -0.40441 -9.64953e-08 |  5 -0.36789 -1.27888e-02 |  6 -0.31513 -3.57742e-02
  7  1.00040  1.17454e-02 |  8 -0.13364 -5.78787e-03 |  9 -0.44747 -5.43196e-07
 10 -0.20479 -1.16330e-07 | 11 -0.55277 -7.43662e-07 | 12  0.16824  7.72845e-08
 13 19.47308 -3.65738e+01 | 14 -0.03165 -4.28750e+00 | 15 -0.01009  5.83564e+00
 16 -0.01236  3.92263e+00 | 17 -0.01258  4.67430e+00 | 18 -0.01466  3.00725e+00
 19 -0.01520  3.30606e+00 | 20 -0.01721  1.61579e+00 | 21 -0.01855  8.39706e-01
 22 -0.02023 -1.42203e-01 | 23 -0.02230 -1.37924e+00 | 24 -0.02481 -3.16593e+00
 25 -0.02787 -5.95817e+00 | 26 -0.02972 -7.30781e+00 | 27 -0.03050 -7.11120e+00
 28 -0.03034 -5.47576e+00 | 29 -0.03168 -8.03828e+00 | 30 -0.02959 -5.90638e+00
 31 -0.02638 -4.74107e+00 | 32 -0.02733 -1.07491e+01 | 33 -0.02559 -1.12554e+01
 34 -0.02814 -1.44077e+01 | 35 -0.02677 -1.10353e+01 | 36 -0.02865 -1.04883e+01
 37 -0.02827 -6.59928e+00 | 38 -0.03130 -7.68490e+00 | 39 -0.03119 -4.82222e+00
 40 -0.03185 -4.54618e+00 | 41 -0.02946 -3.21223e+00 | 42 -0.02524 -2.22484e+00
 43 -0.01994 -3.76800e+00 | 44 -0.01000 -5.86502e-04 | 45 -0.00111  2.13772e+00
 46  0.00785  4.15323e+00 | 47  0.00688  8.63258e+00 | 48 -0.00274  5.85844e+00
 49  0.00628  1.00077e+01 | 50  0.01119  5.78844e+00 | 51  0.01870  5.56569e+00
 52  0.02287 -5.85794e-01 | 53  0.01865 -1.16098e+00 | 54  0.01142 -1.45908e+00
 55  0.00909  6.29392e-01 | 56  0.00968 -1.80223e+00 | 57  0.01924 -3.92399e+00
 58  0.02962 -3.35587e+00 | 59  0.02037 -8.62661e-01 | 60  0.02191 -1.37713e+00
 61  0.02913 -3.02940e+00 | 62  0.02403 -2.94694e+00 | 63  0.01914 -1.38143e+00
 64  0.02634 -2.72116e+00 | 65  0.02136 -2.37534e+00 | 66  0.01150  5.28800e+00
 67  0.01382 -1.51688e+00 | 68  0.01528  2.27385e+00 | 69  0.01363 -1.93353e+00
 70  0.02434 -2.38672e+00 | 71  0.03181 -1.51472e+00 | 72  0.03378 -2.52755e+00
 73  0.04620 -7.24995e+00 | 74  0.02834  2.32458e+00 | 75  0.02630  4.85692e-01
 76  0.02207  7.84987e-01 | 77  0.02623 -3.80526e-01 | 78  0.02722  5.15240e-01
 79  0.02675  4.05276e+00 | 80  0.01123  4.67709e+00 | 81  0.01173  7.09324e+00
 82 -0.00334  9.15278e+00 | 83 -0.00410  9.26754e+00 | 84  0.00750  1.02686e+01
 85  0.01799  1.06643e+01 | 86  0.01866  1.05653e+01 | 87  0.01397  1.09492e+01
 88 -0.01388  1.09967e+01 | 89  0.01255  1.10483e+01 | 90 -0.00004  1.11275e+01
 91 -4.43230 -3.39424e+01 | 92 -0.20888 -8.05075e+00 | 93 -0.20647 -3.61627e+00
 94 -0.20419 -4.24115e+00 | 95 -0.20221 -3.50643e-01 | 96 -0.20058  3.05736e+00
 97  0.03945  4.11087e+00 | 98  0.02906  1.08224e+00 | 99 -0.01333 -3.26875e+00
100 -0.05018 -2.48860e+00 |101  0.00526 -6.17265e+00 |102 -0.06308 -1.29968e+00
103  0.13894 -2.16582e+00 |104  0.26905 -3.14091e+00 |105  0.15683 -3.17913e+00
106  0.06908 -1.00306e+01 |107  0.07848 -7.16411e+00 |108  0.24795 -8.57932e+00
109  0.22085  8.65897e-01 |110  0.19411  7.51727e+00 |111  0.18867  4.32409e+00
112  0.16949  2.07219e+00 |113  0.08653  7.55606e+00 |114  0.12224  3.74406e+00
115  0.01888  7.66318e+00 |116 -0.11471  7.50963e+00 |117 -0.16057  9.47563e-01
118  0.04368 -4.68183e-01 |119  0.04304 -1.83723e-01 |120 -0.06598 -9.48563e-01
121  0.09183  8.03763e-01 |122  0.12556  1.55487e+00 |123  0.19167  4.43533e-01
124  0.18309  1.68390e+00 |125  0.24587  5.95665e-01 |126  0.20406 -3.47948e-01
127  0.23411 -7.76684e-01 |128  0.18112  2.04769e+00 |129  0.14434  2.57236e+00
130  0.17838  4.70824e+00 |131  0.24330  1.40839e+00 |132  0.21340 -1.27992e+00
133  0.22302 -4.46050e+00 |134  0.27772 -4.95268e-01 |135  0.16665  6.13305e-01
136  0.20127  1.64998e+00 |137  0.25023  1.75869e+00 |138  0.23365  1.93780e+00
139  0.25425  2.60742e+00 |140  0.22789 -4.01543e-01 |141  0.22207 -9.13642e-01
142  0.26320 -2.53946e+00 |143  0.19863  7.02015e-01 |144  0.20922  1.39040e+00
145  0.29974  2.42621e+00 |146  0.20218  6.31854e-01 |147  0.21415 -1.07540e+00
148  0.22262 -6.54736e-01 |149 -4.67686  6.04305e-01 |150 -3.76372  5.88539e-01
151 -2.86562  6.94936e-01 |152 -2.03431  8.89156e-01 |153 -1.33449  1.01570e+00
154 -0.78119  9.62388e-01 |155 -0.34112  1.02761e+00 |156 -0.00648  4.54708e-01
157  0.17506 -1.22355e+00 |158  0.21099 -7.37749e+00 |159  0.24619 -6.16873e+00
160  0.32686 -5.95929e+00 |161  0.45108  2.18318e-02 |162  0.50905  7.05593e+00
163  0.49484  1.56808e+00 |164  0.47556  1.88729e+00 |165  0.45539  1.99705e+00
166  0.43516 -2.10282e+00 |167  0.42361  4.05065e+00 |168 -4.95941 -3.72489e-01
169 -3.98798 -4.10030e-01 |170 -3.03147 -6.22204e-01 |171 -2.12258 -8.78093e-01
172 -1.30568 -1.31237e+00 |173 -0.62210 -2.05772e+00 |174 -0.09902 -2.87372e+00
175  0.25493 -3.78910e+00 |176  0.44609  5.29939e-01 |177  0.49544 -9.83948e+00
178  0.49547  2.95329e+01 |179  0.47458  1.31648e+01 |180  0.40403 -5.88364e+00
181  0.33531 -4.13946e+00 |182  0.27748 -3.87757e+00 |183  0.23150  4.97554e-01
184  0.18865 -2.85353e+00 |185  0.15800 -3.02627e+00 |186  0.14270 -1.82580e+00
187 -0.38855  9.55589e-02 |188 -0.31427  2.10544e-01 |189 -0.20935 -1.08285e-06
189 variables; iteration 720; function evaluation 861; phase 5
Function value 6.8359622e+02; maximum gradient component mag 2.6746e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.43590 -5.23488e-07 |  2  0.47568  4.15761e-07 |  3  0.21452  5.64406e-07
  4 -0.40439 -9.64905e-08 |  5 -0.36786  1.45180e-01 |  6 -0.31523  2.76821e-01
  7  0.98852 -6.29689e-01 |  8 -0.13392 -7.11207e-02 |  9 -0.44748 -5.43211e-07
 10 -0.20478 -1.16321e-07 | 11 -0.55287 -7.43910e-07 | 12  0.16823  7.72793e-08
 13 19.47464 -4.23096e+00 | 14 -0.03076 -2.34293e+01 | 15 -0.01009 -7.78313e+00
 16 -0.01329 -1.11025e+01 | 17 -0.01260 -9.68615e+00 | 18 -0.01453 -1.14191e+01
 19 -0.01510 -1.16692e+01 | 20 -0.01649 -1.29235e+01 | 21 -0.01907 -1.56013e+01
 22 -0.02086 -1.68100e+01 | 23 -0.02197 -1.65550e+01 | 24 -0.02376 -1.66165e+01
 25 -0.02886 -2.11174e+01 | 26 -0.02988 -2.03171e+01 | 27 -0.02901 -1.64193e+01
 28 -0.03307 -1.88540e+01 | 29 -0.03122 -1.31278e+01 | 30 -0.02937 -6.24382e+00
 31 -0.02993 -5.15268e+00 | 32 -0.02693  9.67973e-01 | 33 -0.02406  8.72392e+00
 34 -0.02295  1.63728e+01 | 35 -0.02629  1.62219e+01 | 36 -0.02699  2.16680e+01
 37 -0.03012  1.96158e+01 | 38 -0.03062  2.15302e+01 | 39 -0.03138  2.10340e+01
 40 -0.03249  1.76029e+01 | 41 -0.03045  1.70692e+01 | 42 -0.02561  1.87643e+01
 43 -0.01831  2.07171e+01 | 44 -0.00999  2.17873e+01 | 45 -0.00137  2.28593e+01
 46  0.00694  2.32307e+01 | 47  0.00762  2.67463e+01 | 48 -0.00326  1.27741e+01
 49  0.00630  2.12899e+01 | 50  0.01090  1.62244e+01 | 51  0.01828  1.63727e+01
 52  0.02312  1.43040e+01 | 53  0.01850  6.22917e+00 | 54  0.01199  6.35583e+00
 55  0.00921  1.62974e+00 | 56  0.00963 -4.90688e+00 | 57  0.01935 -7.13024e+00
 58  0.02908 -1.55585e+01 | 59  0.02033 -7.30604e+00 | 60  0.02182 -6.94312e+00
 61  0.02898 -6.54618e+00 | 62  0.02405 -4.10073e+00 | 63  0.01895 -4.61940e+00
 64  0.02598 -6.04158e+00 | 65  0.02121 -5.11826e+00 | 66  0.01157  2.26995e+00
 67  0.01401 -4.20659e+00 | 68  0.01548 -1.11205e+00 | 69  0.01373 -7.39715e+00
 70  0.02412 -1.14046e+01 | 71  0.03162 -1.02197e+01 | 72  0.03357 -1.10313e+01
 73  0.04618 -9.53279e+00 | 74  0.02804 -4.68600e+00 | 75  0.02605 -4.01810e+00
 76  0.02219  1.12410e+00 | 77  0.02607 -2.64943e+00 | 78  0.02730  3.52800e-02
 79  0.02662 -1.45560e+00 | 80  0.01136 -1.12114e+00 | 81  0.01173 -1.25958e+00
 82 -0.00367 -2.69678e+00 | 83 -0.00428 -1.66707e+00 | 84  0.00764  1.44629e+00
 85  0.01799  8.46332e-01 | 86  0.01855  1.88724e-01 | 87  0.01378  5.20720e-01
 88 -0.01394  1.13992e+00 | 89  0.01277  1.62687e+00 | 90 -0.00004  1.28770e+00
 91 -4.43523 -3.94167e+00 | 92 -0.20893 -1.61887e+01 | 93 -0.20633 -1.81307e+01
 94 -0.20387 -2.37986e+01 | 95 -0.20183 -1.41395e+01 | 96 -0.20029 -4.83472e+00
 97  0.03938 -5.02891e+00 | 98  0.02845 -4.35046e+00 | 99 -0.01444 -1.52353e+01
100 -0.05154 -7.47854e+00 |101  0.00398 -7.34308e-01 |102 -0.06423  1.86274e+01
103  0.13781  8.16500e+00 |104  0.26785  6.24589e+00 |105  0.15579  9.09765e+00
106  0.06827  8.28657e+00 |107  0.07779  1.11529e+01 |108  0.24732  6.07573e+00
109  0.22037  9.40153e+00 |110  0.19380  1.03988e+01 |111  0.18852  7.18243e+00
112  0.16942  4.16088e+00 |113  0.08653  5.03904e+00 |114  0.12236  1.14724e+00
115  0.01913  2.04814e+01 |116 -0.11447  7.82739e+00 |117 -0.16038  1.62810e+00
118  0.04382  6.53331e+00 |119  0.04316  7.12878e+00 |120 -0.06583  8.12158e+00
121  0.09201  3.88934e+00 |122  0.12577 -6.82207e+00 |123  0.19193 -6.16870e+00
124  0.18335 -8.65937e+00 |125  0.24613 -7.44404e+00 |126  0.20437 -1.86223e+00
127  0.23447 -1.52874e+00 |128  0.18151 -1.35234e-01 |129  0.14478  5.02613e+00
130  0.17882  7.54591e+00 |131  0.24371  5.46727e+00 |132  0.21376  3.42203e-01
133  0.22336 -6.31688e+00 |134  0.27807 -2.89093e+00 |135  0.16699 -4.56227e+00
136  0.20161 -5.47948e+00 |137  0.25055 -4.35138e+00 |138  0.23397 -8.25672e+00
139  0.25461 -3.74353e+00 |140  0.22829 -2.85149e+00 |141  0.22254  6.11674e+00
142  0.26369  7.24133e+00 |143  0.19907  3.17902e+00 |144  0.20965  1.95388e+00
145  0.30016 -5.17459e-01 |146  0.20257 -1.02126e-02 |147  0.21454 -7.88334e+00
148  0.22300 -4.83525e+00 |149 -4.66642  5.40595e-01 |150 -3.75378  6.78643e-01
151 -2.85916  7.72730e-01 |152 -2.03232  7.53643e-01 |153 -1.33142  1.16176e+00
154 -0.77346  1.32499e+00 |155 -0.32841  1.85661e+00 |156  0.00666  1.05670e+00
157  0.18961 -5.04019e-01 |158  0.22574 -6.43604e+00 |159  0.25517 -5.76291e+00
160  0.33369 -5.46185e+00 |161  0.45716  2.88782e-01 |162  0.51359  5.93699e+00
163  0.50130  1.01809e+00 |164  0.48417  9.90778e-01 |165  0.46652  5.66736e-01
166  0.44964 -7.03811e-01 |167  0.43589  1.92740e+00 |168 -4.97726 -3.38533e-01
169 -4.00573 -3.68438e-01 |170 -3.04881 -5.13888e-01 |171 -2.13885 -6.66599e-01
172 -1.31994 -7.16059e-01 |173 -0.63419 -9.00608e-01 |174 -0.11016 -9.54261e-01
175  0.24232 -1.50535e+00 |176  0.43090  2.80166e+00 |177  0.47853 -3.19674e+00
178  0.47690 -8.19499e-01 |179  0.45393  1.02184e+01 |180  0.39302  1.18954e+00
181  0.32237 -3.30381e+00 |182  0.26239 -1.29102e+00 |183  0.21271  2.30995e-01
184  0.17077 -7.98684e-01 |185  0.14037 -1.42571e+00 |186  0.12479  2.29053e+00
187 -0.38846  1.95417e-01 |188 -0.31503  1.60302e-01 |189 -0.21021 -1.08765e-06
189 variables; iteration 740; function evaluation 881; phase 5
Function value 6.8334829e+02; maximum gradient component mag -2.0835e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.43445 -5.21054e-07 |  2  0.47452  4.14232e-07 |  3  0.21302  5.60146e-07
  4 -0.40411 -9.64018e-08 |  5 -0.36906 -2.64290e-02 |  6 -0.31414 -8.14529e-02
  7  1.01182  6.49120e-01 |  8 -0.13297  4.07317e-03 |  9 -0.44598 -5.40615e-07
 10 -0.20444 -1.16117e-07 | 11 -0.55089 -7.39232e-07 | 12  0.16801  7.71719e-08
 13 19.47433 -2.08347e+01 | 14 -0.03165 -2.90723e+00 | 15 -0.01038  2.77919e+00
 16 -0.01176  2.23388e+00 | 17 -0.01329  1.49615e+00 | 18 -0.01521  3.12306e-01
 19 -0.01634  2.36879e-01 | 20 -0.01833 -9.89072e-01 | 21 -0.01989 -1.56867e+00
 22 -0.02216 -3.11122e+00 | 23 -0.02345 -3.13871e+00 | 24 -0.02556 -4.43235e+00
 25 -0.02774 -6.03795e+00 | 26 -0.02934 -6.90363e+00 | 27 -0.03017 -6.74165e+00
 28 -0.03188 -8.22659e+00 | 29 -0.03127 -8.36538e+00 | 30 -0.03130 -1.00652e+01
 31 -0.02936 -1.10584e+01 | 32 -0.02673 -1.19682e+01 | 33 -0.02579 -1.28449e+01
 34 -0.02648 -1.28245e+01 | 35 -0.02554 -8.98309e+00 | 36 -0.02608 -6.31167e+00
 37 -0.03069 -1.01693e+01 | 38 -0.02455  2.56551e+00 | 39 -0.03183 -7.20905e+00
 40 -0.03155 -6.00175e+00 | 41 -0.02965 -6.12883e+00 | 42 -0.02454 -4.73489e+00
 43 -0.01742 -5.16097e+00 | 44 -0.00875 -6.00498e+00 | 45  0.00020 -6.82033e+00
 46  0.00939 -7.38816e+00 | 47  0.00660 -5.55492e+00 | 48 -0.00168 -1.87528e+00
 49  0.00474 -3.18499e+00 | 50  0.01072 -1.83182e+00 | 51  0.01780 -1.24625e+00
 52  0.02241 -1.46336e+00 | 53  0.01848  2.19716e+00 | 54  0.01135  2.85850e+00
 55  0.00894  4.70907e+00 | 56  0.00982  5.01339e+00 | 57  0.01936  5.67811e+00
 58  0.02948  5.58622e+00 | 59  0.02024  5.09734e+00 | 60  0.02189  5.95367e+00
 61  0.02892  4.38855e+00 | 62  0.02394  4.42858e+00 | 63  0.01911  4.77521e+00
 64  0.02635  6.09679e+00 | 65  0.02135  5.09958e+00 | 66  0.01098  5.57595e+00
 67  0.01403  5.53306e+00 | 68  0.01512  5.96157e+00 | 69  0.01376  3.43307e+00
 70  0.02441  3.68597e+00 | 71  0.03173  3.53886e+00 | 72  0.03381  4.20240e+00
 73  0.04617  1.90659e+00 | 74  0.02822  5.05262e+00 | 75  0.02630  4.28276e+00
 76  0.02199  3.22410e+00 | 77  0.02629  4.44342e+00 | 78  0.02725  4.73713e+00
 79  0.02662  5.42055e+00 | 80  0.01128  5.48625e+00 | 81  0.01165  6.03715e+00
 82 -0.00336  6.70725e+00 | 83 -0.00400  6.74613e+00 | 84  0.00746  6.32006e+00
 85  0.01795  6.36379e+00 | 86  0.01872  6.41615e+00 | 87  0.01401  6.35154e+00
 88 -0.01378  6.42192e+00 | 89  0.01265  6.40778e+00 | 90  0.00001  6.39384e+00
 91 -4.43404 -1.98506e+01 | 92 -0.20642 -1.78792e+00 | 93 -0.20396 -1.61932e+00
 94 -0.20162  4.59825e-01 | 95 -0.19964 -8.21922e-01 | 96 -0.19813 -5.23348e-01
 97  0.04149 -1.58748e+00 | 98  0.03063 -3.47028e+00 | 99 -0.01230 -4.68848e+00
100 -0.04970 -3.93252e+00 |101  0.00522 -2.44950e+00 |102 -0.06364 -1.22952e+00
103  0.13783 -4.09289e+00 |104  0.26736 -1.68659e+00 |105  0.15494 -2.70202e+00
106  0.06699 -1.49071e+00 |107  0.07601 -3.65653e+00 |108  0.24483 -2.70022e+00
109  0.21749 -3.09289e+00 |110  0.19074 -1.62067e+00 |111  0.18548 -2.46068e+00
112  0.16669 -5.55027e+00 |113  0.08440 -9.40250e-01 |114  0.12082 -2.24760e+00
115  0.01815 -9.81736e-02 |116 -0.11507 -2.72646e-01 |117 -0.16062 -5.93336e-01
118  0.04378 -1.26432e+00 |119  0.04326  1.97391e+00 |120 -0.06559  2.59796e-01
121  0.09235  2.75215e+00 |122  0.12617  2.98010e+00 |123  0.19230  1.75362e+00
124  0.18364  1.46812e+00 |125  0.24639  3.24281e+00 |126  0.20455  8.24299e-01
127  0.23458  1.56195e+00 |128  0.18158  1.34796e+00 |129  0.14488  9.43067e-01
130  0.17893  4.94791e+00 |131  0.24385  3.59423e+00 |132  0.21398  3.29150e+00
133  0.22360  9.10135e-01 |134  0.27826  6.95546e-01 |135  0.16714  2.43261e+00
136  0.20170  1.57593e+00 |137  0.25055  2.01775e+00 |138  0.23385  1.41976e+00
139  0.25437  9.32377e-01 |140  0.22803  4.85592e-01 |141  0.22236 -5.99972e-01
142  0.26359 -5.68178e-01 |143  0.19901  1.55659e+00 |144  0.20964  2.25761e+00
145  0.30009  2.78375e+00 |146  0.20247  2.48382e+00 |147  0.21443  2.47860e+00
148  0.22292  1.43652e+00 |149 -4.66598  5.73624e-01 |150 -3.75526  6.07400e-01
151 -2.86140  6.82457e-01 |152 -2.03685  7.95109e-01 |153 -1.34476  7.43259e-01
154 -0.79547  6.68675e-01 |155 -0.35265  6.23260e-01 |156 -0.00563  2.11757e-01
157  0.19158 -8.74435e-01 |158  0.22970 -6.70550e+00 |159  0.25157 -6.47512e+00
160  0.32731 -5.99982e+00 |161  0.45086  1.43195e+00 |162  0.49225  3.72900e+00
163  0.48384  1.21062e+00 |164  0.47235  1.30406e+00 |165  0.46137  1.36350e+00
166  0.45094  3.78614e+00 |167  0.43555  2.31414e+00 |168 -4.96629 -4.02957e-01
169 -3.98694 -4.48585e-01 |170 -3.02254 -5.89247e-01 |171 -2.10609 -7.57858e-01
