
Initial statistics: 69 variables; iteration 0; function evaluation 0; phase 1
Function value 4.1505200e+03; maximum gradient component mag -3.5204e+04
166  0.00000  1.32367e-07 |167  0.00000  2.72447e-08 |168 -0.00000 -6.07638e-07
169  0.00000 -8.09784e-08 |170  0.00000  1.39808e-07 |171  0.00000  2.63540e-07
172 -0.00000  4.11623e-07 |173 -0.02384  2.44736e+00 |174 -0.02718 -1.80213e+00
175  0.00359  1.54202e+00 |176 -0.03570  2.89808e+00 |177 -0.04289  1.32361e+00
178 -0.04111 -4.67588e-01 |179  0.00109  2.89323e+00 |180  0.08621  1.64579e+00
181  0.07901  1.77061e+00 |182  0.00141  2.48383e-02 |183 -0.01038  1.51951e-01
184 -0.00016 -4.05097e-02 |185 -0.00691  1.50138e+00 |186 -0.01419  5.69792e-01
187  0.01731  1.20656e+00 |188 -0.03177 -4.02235e+00 |189 -0.02484  1.33734e+00
190 -0.04633 -2.87221e+00 |191  0.00423  1.29374e+00 |192  0.06029 -2.58655e+00
193  0.05343 -7.97660e-01 |194 -0.00071 -6.07928e-03 |195 -0.00842 -2.91735e-02
196 -0.00004  2.45486e-02 |
196 variables; iteration 120; function evaluation 132; phase 10
Function value 2.0684865e+03; maximum gradient component mag 1.6370e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.28657 -4.81865e+01 |  2 -0.95504 -1.30341e-01 |  3 -0.01144  4.00988e+01
  4 -0.42404  1.63698e+02 |  5 -0.26197  3.35548e+00 |  6 -0.06767  9.68640e+00
  7 -0.15367 -2.07556e+00 |  8 -0.24747  4.33166e+01 |  9 -0.04322  1.16526e+00
 10 -0.06351  1.06208e+00 | 11 -0.04339  6.50201e-01 | 12 -0.04521  6.77084e-01
 13 -0.03741  5.75502e-01 | 14 -0.01943  7.81683e-02 | 15  0.00772  5.21610e-02
 16  0.08434 -2.49113e-01 | 17 -0.00700  3.21289e-01 | 18 -0.05896 -1.27258e-01
 19 -0.00589  8.69396e-01 | 20  0.11996  7.15668e-01 | 21 -0.01935 -2.39120e-01
 22 -0.02876 -7.27932e-01 | 23  0.04503  7.13545e-01 | 24  0.05458 -4.17006e-01
 25  0.09371 -5.16372e-01 | 26  0.05023 -8.88215e-01 | 27  0.08869  5.23984e-01
 28  0.08601  8.81021e-01 | 29  0.04037  6.65614e-01 | 30  0.04890  1.04002e+00
 31  0.04960  1.51723e+00 | 32  0.05644  2.03420e+00 | 33  0.07220  2.46666e+00
 34  0.03242  8.62670e-01 | 35 -0.00503  5.94743e-01 | 36 -0.02617  1.24297e+00
 37 -0.00659  1.22836e+00 | 38  0.02453  3.14750e+00 | 39 -0.01303  2.01377e+00
 40 -0.02530  2.34304e+00 | 41 -0.03332  1.76763e+00 | 42  0.01688  4.04847e+00
 43  0.01440  1.63144e+00 | 44 -0.05073 -1.27354e-02 | 45 -0.06858  7.68415e-01
 46 -0.04866  6.48225e-01 | 47 -0.05170  2.57219e+00 | 48  0.02437  3.38919e+00
 49  0.06458  2.94986e+00 | 50  0.02409  2.29519e+00 | 51  0.07348  2.59822e+00
 52 -0.00405  1.57910e+00 | 53  0.01983  4.59190e-01 | 54  0.07610  3.89614e+00
 55  0.12513  2.70484e+00 | 56  0.06266 -1.26799e+00 | 57 -0.07924 -2.12416e+00
 58 -0.05698  9.63778e-02 | 59 -0.06134  5.46724e-01 | 60 -0.05166  4.64736e-03
 61 -0.09559 -8.54424e-01 | 62 -0.12065 -5.07368e-01 | 63 -0.10953 -2.63871e-01
 64 -0.09035  6.51855e-01 | 65 -0.09513  5.90719e-01 | 66 -0.01585  9.12237e-01
 67  0.00000  0.00000e+00 | 68  0.01533  1.69836e+00 | 69  0.00913 -7.70407e+01
 70  0.06101 -1.00469e+01 | 71  0.03612 -1.15107e-01 | 72  0.01880  4.49588e-04
 73  0.33901 -1.77338e+00 | 74 -0.01714  1.35862e-04 | 75  0.25601  1.05516e+00
 76 -0.00189 -3.42351e-05 | 77  0.33964 -1.47948e+00 | 78  0.33520  5.15745e+00
 79 -0.30251 -4.60361e-04 | 80  0.33169 -4.73828e+00 | 81 -0.11693  9.10010e-01
 82 -0.00019  2.78500e+00 | 83  0.16648  8.59770e-01 | 84 -0.29051 -9.79827e-04
 85  0.36322  2.95325e-01 | 86 -0.04373 -2.68914e-02 | 87  0.05456  1.04217e+00
 88 -0.07014  5.37320e-01 | 89  0.22881  1.30863e+01 | 90 -0.33127 -6.46985e-04
 91  0.30718 -1.77549e+01 | 92 -0.03838 -9.24311e-02 | 93 -0.03207  2.26951e+00
 94  0.44691  2.40798e+00 | 95  0.42976  9.59670e-01 | 96  0.38232  1.73696e+00
 97  0.23502  4.87209e-04 | 98  0.00288 -3.72385e-07 | 99  0.00663  3.08022e-04
100  0.00527 -4.46046e-05 |101  0.40322 -2.03900e+00 |102  0.41229 -2.48228e+00
103  0.40683  2.54679e+00 |104  0.41863  2.14375e+00 |105  0.01357  3.44345e-05
106  0.02054 -3.40994e-05 |107  0.08058  1.95736e-03 |108  0.03400  3.03486e-05
109  0.38603  4.20326e+00 |110  0.28597  3.00948e-01 |111  0.35678  4.71063e+00
112  0.40383  2.47348e+00 |113  0.21090 -2.57917e-04 |114 -0.00452  9.27141e-07
115 -0.00505  1.86931e-05 |116  0.01354 -2.69339e-05 |117  0.36532 -7.50192e+00
118  0.34934 -1.22572e+00 |119  0.35791 -1.10125e+01 |120  0.37145 -6.94066e+00
121  0.40709  1.24306e+00 |122  0.76576  8.03988e-03 |123  0.35867 -6.59340e+00
124  0.22823 -2.77496e-01 |125  0.12210  1.05302e-01 |126  0.02846  5.62061e-04
127  0.05212  1.72256e-04 |128  0.41212 -7.75622e-01 |129  0.36783 -5.78162e-01
130 -0.10606  7.51765e-04 |131 -0.10262  1.16809e-04 |132  0.08945  6.39578e-01
133  0.13431 -1.30399e+00 |134 -0.03068  3.77417e-01 |135 -0.01777 -4.56322e-01
136  0.00064 -1.90465e-02 |137  0.03489 -1.99862e-01 |138 -0.02379  1.67872e+00
139 -0.01983  3.23260e-01 |140  0.00250 -2.02011e-01 |141 -0.02684  3.59365e-01
142  0.04530  1.14957e+00 |143 -0.00016 -5.69440e-02 |144 -0.00042 -1.30934e+00
145  0.00341  3.15520e-03 |146  0.03343 -1.78979e+00 |147 -0.01954 -2.61830e-02
148  0.00293  6.58957e-01 |149 -0.00076  1.56047e-02 |150  0.00789 -1.73846e-01
151 -0.02400 -7.09991e-01 |152  0.00298  1.25400e-02 |153 -0.01404 -2.81856e-01
154 -0.05386  3.99324e-01 |155  0.02447 -7.97427e-01 |156  0.04070  2.02918e+00
157  0.00324  1.19874e+00 |158 -0.00894 -9.37094e-01 |159  0.04614 -1.70372e+00
160  0.00000 -6.38810e-10 |161 -0.00000  2.48641e-07 |162  0.00000  3.25800e-09
163  0.00000 -2.03946e-07 |164 -0.00000 -5.17151e-07 |165  0.00000  8.45846e-08
166  0.00000 -1.27145e-08 |167  0.00000 -4.05800e-08 |168 -0.00000  1.86154e-07
169 -0.00000 -2.77623e-06 |170  0.00000  2.36775e-06 |171  0.00000  4.01896e-07
172 -0.00000  3.33322e-07 |173 -0.02337  5.28658e-01 |174 -0.02552 -3.28085e-01
175  0.00296  1.14168e+00 |176 -0.03369  2.08960e+00 |177 -0.04238  3.58119e-01
178 -0.03969  1.20059e-01 |179  0.00072 -7.10496e-02 |180  0.08739 -8.80102e-02
181  0.07981  7.10506e-02 |182  0.00178  7.24085e-02 |183 -0.00958  4.59441e-02
184 -0.00001  3.43543e-02 |185 -0.00762 -3.57414e-01 |186 -0.01295  1.27400e+00
187  0.01618 -1.89069e+00 |188 -0.02957 -7.67507e-02 |189 -0.02531 -6.68784e-02
190 -0.04520 -7.04666e-01 |191  0.00290 -1.62232e+00 |192  0.06089  2.36066e+00
193  0.05372 -9.33410e-02 |194 -0.00088 -3.20157e-02 |195 -0.00859  1.03366e-02
196 -0.00008 -1.00821e-02 |
196 variables; iteration 140; function evaluation 163; phase 10
Function value 2.0684263e+03; maximum gradient component mag 1.0147e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.28815 -3.21718e+01 |  2 -0.93799  3.42483e-02 |  3 -0.01144  2.23618e+01
  4 -0.42436  1.01467e+02 |  5 -0.26359  2.52497e+00 |  6 -0.06597  5.87725e+00
  7 -0.15647 -3.51165e+00 |  8 -0.24917  3.73355e+01 |  9 -0.04321  7.66072e-01
 10 -0.06759 -5.72675e-01 | 11 -0.04633 -4.59783e-01 | 12 -0.04801 -4.42503e-01
 13 -0.03962 -3.35142e-01 | 14 -0.02023 -3.01442e-01 | 15  0.00618 -4.73038e-01
 16  0.08401 -6.50033e-04 | 17 -0.00892  1.52667e-01 | 18 -0.06024 -5.92334e-02
 19 -0.00812  3.42760e-01 | 20  0.11865 -4.29677e-01 | 21 -0.02090 -3.97998e-01
 22 -0.02964 -8.97434e-01 | 23  0.04332 -3.58978e-01 | 24  0.05422  2.57904e-01
 25  0.09279 -5.31270e-02 | 26  0.05130  1.81476e-01 | 27  0.08770  6.81117e-01
 28  0.08608  1.07058e+00 | 29  0.03924  7.40784e-02 | 30  0.04896  1.65156e+00
 31  0.04905  4.97275e-01 | 32  0.05629  1.86978e+00 | 33  0.07188  1.80583e+00
 34  0.03231  4.01850e-01 | 35 -0.00511  1.07576e+00 | 36 -0.02627  1.52406e+00
 37 -0.00662  1.18391e+00 | 38  0.02441  1.55494e+00 | 39 -0.01282  1.89659e+00
 40 -0.02573  4.98007e-01 | 41 -0.03297  2.00471e+00 | 42  0.01671  1.91884e+00
 43  0.01439  5.40463e-01 | 44 -0.05061  8.71783e-01 | 45 -0.06857  7.41502e-01
 46 -0.04862  4.42584e-01 | 47 -0.05163  1.91389e+00 | 48  0.02431  2.03373e+00
 49  0.06459  2.19404e+00 | 50  0.02379  8.31849e-01 | 51  0.07334  2.08444e+00
 52 -0.00473  6.95878e-01 | 53  0.01959  1.56678e+00 | 54  0.07539  3.02257e+00
 55  0.12425  1.65093e+00 | 56  0.06130 -5.46618e-01 | 57 -0.07989 -2.18598e-01
 58 -0.05821  5.85400e-01 | 59 -0.06201  1.01480e-01 | 60 -0.05196 -3.93471e-02
 61 -0.09592 -9.36578e-01 | 62 -0.12103 -3.24789e-01 | 63 -0.10983 -1.72165e-01
 64 -0.09099 -2.22309e-01 | 65 -0.09598  1.81274e-02 | 66 -0.01781  2.22025e-01
 67  0.00000  0.00000e+00 | 68  0.01588  4.95438e+00 | 69  0.00969  8.42731e+00
 70  0.05927 -5.10966e-02 | 71  0.03552  7.44229e-01 | 72  0.01735  3.88778e-04
 73  0.33967 -1.83779e-01 | 74 -0.01756  1.10885e-04 | 75  0.25613  4.86084e-01
 76 -0.00177 -3.46184e-05 | 77  0.33991 -1.56182e+00 | 78  0.33535  3.79309e+00
 79 -0.30054 -4.79263e-04 | 80  0.33172 -5.77841e+00 | 81 -0.11742  3.99166e-01
 82 -0.00010  1.28516e+00 | 83  0.16401 -7.23191e-01 | 84 -0.28732 -1.00934e-03
 85  0.36196 -1.41130e-01 | 86 -0.03909 -4.70781e-01 | 87  0.05443 -9.50566e-02
 88 -0.07263 -8.51992e-01 | 89  0.22881 -6.08883e-01 | 90 -0.32927 -4.54636e-04
 91  0.30718  1.74875e+00 | 92 -0.03685  7.68660e-01 | 93 -0.03262  1.07279e+00
 94  0.44691  1.69496e+00 | 95  0.42810 -7.97588e-02 | 96  0.38181  7.12789e-01
 97  0.23348  4.36871e-04 | 98  0.00288 -9.90854e-07 | 99  0.00563  3.03134e-04
100  0.00542 -4.48770e-05 |101  0.40319 -4.18101e+00 |102  0.41192 -6.95209e-01
103  0.40672 -3.72705e+00 |104  0.41863 -4.97703e-01 |105  0.01346  3.00830e-05
106  0.02067 -3.83650e-05 |107  0.07415  1.98038e-03 |108  0.03392  2.54685e-05
109  0.38603  1.62871e+00 |110  0.28665  2.18760e-01 |111  0.35704  2.07545e+00
112  0.40450  1.21146e+00 |113  0.21179 -2.46653e-04 |114 -0.00452  7.10496e-07
115 -0.00511  1.75398e-05 |116  0.01363 -2.67067e-05 |117  0.36530 -2.61344e+00
118  0.34957 -2.65872e-01 |119  0.35799 -4.39174e+00 |120  0.37165 -1.44711e+00
121  0.40792  6.05330e-01 |122  0.73983  7.10093e-03 |123  0.35893 -1.75966e+00
124  0.23016 -2.13056e-01 |125  0.12195 -7.11663e-01 |126  0.02658  5.40296e-04
127  0.05158  1.57976e-04 |128  0.41287  6.62723e-01 |129  0.36770  1.12794e+00
130 -0.10857  7.35011e-04 |131 -0.10297  1.00801e-04 |132  0.08914  2.96509e-01
133  0.13501 -7.02420e-01 |134 -0.03083 -1.17774e-01 |135 -0.01778  1.42731e-01
136  0.00077  6.44331e-03 |137  0.03512 -1.84457e-01 |138 -0.02388 -3.21721e-01
139 -0.01841  1.08876e+00 |140  0.00283 -9.62583e-02 |141 -0.02628  8.67070e-01
142  0.04558  1.59479e-01 |143 -0.00253  3.30805e-01 |144  0.00048  5.12211e-01
145  0.00393  2.92852e-02 |146  0.03758  1.09299e+00 |147 -0.02045 -1.61824e-01
148  0.00194 -1.90426e-01 |149 -0.00085  1.85771e-03 |150  0.00741  4.48787e-04
151 -0.02398  3.89848e-01 |152  0.00374  6.43879e-01 |153 -0.01446 -2.87979e-02
154 -0.05397  7.29109e-01 |155  0.02381 -6.90124e-01 |156  0.03761 -5.04041e-01
157  0.00222 -1.96271e-01 |158 -0.00898 -3.28402e-01 |159  0.04854  7.42637e-01
160  0.00000  1.15276e-06 |161 -0.00000 -2.34633e-07 |162  0.00000 -3.45606e-09
163  0.00000 -1.89099e-08 |164 -0.00000 -3.21803e-07 |165  0.00000  2.30449e-07
166  0.00000 -2.39683e-07 |167  0.00000  5.48254e-08 |168 -0.00000 -4.97734e-08
169 -0.00000 -5.56435e-06 |170 -0.00000 -3.17459e-07 |171  0.00000 -2.67989e-07
172 -0.00000  1.58479e-07 |173 -0.02373 -1.82270e-01 |174 -0.02670 -9.94663e-01
175  0.00257 -1.27826e-01 |176 -0.03379  1.26652e+00 |177 -0.04211  3.57453e-01
178 -0.03947  3.93698e-01 |179  0.00119  1.10324e-01 |180  0.08712 -4.94004e-02
181  0.07998  3.93770e-01 |182  0.00182  1.02538e-01 |183 -0.00936  4.11915e-01
184 -0.00003  3.33024e-02 |185 -0.00815 -5.06161e-01 |186 -0.01444 -2.30317e-02
187  0.01568 -7.13135e-01 |188 -0.02994  5.02737e-02 |189 -0.02512  3.45909e-01
190 -0.04489  2.22514e-01 |191  0.00316  4.28911e-02 |192  0.06037 -4.81354e-01
193  0.05346 -7.51416e-01 |194 -0.00092 -5.02801e-02 |195 -0.00871 -1.79647e-01
196 -0.00010 -1.30134e-02 |
196 variables; iteration 160; function evaluation 194; phase 10
Function value 2.0683958e+03; maximum gradient component mag 3.2209e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.29000 -1.05804e+01 |  2 -0.91919  1.55044e-02 |  3 -0.01144  8.54002e+00
  4 -0.42482  2.48869e+01 |  5 -0.26615  4.93664e-01 |  6 -0.06403  1.08704e+00
  7 -0.15851 -2.12047e+00 |  8 -0.25172  1.39805e+01 |  9 -0.04337  1.91867e-01
 10 -0.06738 -1.36083e-01 | 11 -0.04518  2.11181e-01 | 12 -0.04747  2.91415e-03
 13 -0.03922  8.21145e-02 | 14 -0.01986  8.71997e-02 | 15  0.00637 -2.71148e-01
 16  0.08403 -1.08781e-01 | 17 -0.00870 -1.74611e-02 | 18 -0.05927  6.43714e-02
 19 -0.00740  2.66964e-02 | 20  0.11935  1.07590e-01 | 21 -0.02110 -3.36932e-02
 22 -0.02905  4.22697e-02 | 23  0.04375 -1.22367e-02 | 24  0.05369 -2.81578e-02
 25  0.09260  9.06826e-02 | 26  0.05080  1.20550e-01 | 27  0.08784  1.45893e-01
 28  0.08580  1.99471e-01 | 29  0.03994  8.49811e-02 | 30  0.04868  3.04397e-01
 31  0.04961  4.20800e-01 | 32  0.05637  3.17046e-01 | 33  0.07218  4.37340e-01
 34  0.03280  2.77558e-01 | 35 -0.00482  4.81706e-01 | 36 -0.02594  3.61895e-01
 37 -0.00597  8.45282e-01 | 38  0.02494  4.08374e-01 | 39 -0.01253  2.50639e-01
 40 -0.02495  3.01848e-01 | 41 -0.03275  3.35494e-01 | 42  0.01738  5.04445e-01
 43  0.01493  3.27231e-01 | 44 -0.05008  1.18110e-01 | 45 -0.06815  1.14229e-01
 46 -0.04783  3.20676e-01 | 47 -0.05116  2.26779e-01 | 48  0.02501  6.54448e-01
 49  0.06512  5.30118e-01 | 50  0.02439  3.92084e-01 | 51  0.07380  5.11096e-01
 52 -0.00428  3.72086e-01 | 53  0.02004  8.29966e-01 | 54  0.07585  1.21759e+00
 55  0.12455  1.05064e+00 | 56  0.06127  5.07198e-01 | 57 -0.07996  2.25427e-01
 58 -0.05825  4.10500e-01 | 59 -0.06168  2.82457e-01 | 60 -0.05151  1.45171e-01
 61 -0.09534 -8.85977e-02 | 62 -0.12049  9.87646e-02 | 63 -0.10925 -6.06893e-02
 64 -0.09014  1.31486e-01 | 65 -0.09586 -1.69688e-01 | 66 -0.01823  5.01264e-02
 67  0.00000  0.00000e+00 | 68  0.01633  1.69856e+00 | 69  0.01027  3.22089e+01
 70  0.05719  3.07952e+00 | 71  0.03632  1.56342e-01 | 72  0.01442  3.13249e-04
 73  0.33981 -1.99041e-01 | 74 -0.01847  1.13032e-04 | 75  0.25596  2.44080e-01
 76 -0.00152 -3.30767e-05 | 77  0.33991 -6.77188e-01 | 78  0.33553  1.42923e+00
 79 -0.29650 -3.65819e-04 | 80  0.33176 -2.61836e+00 | 81 -0.11706  3.25420e-01
 82  0.00007  3.11500e-01 | 83  0.16383 -3.86391e-02 | 84 -0.28041 -8.04670e-04
 85  0.36194  4.14806e-02 | 86 -0.03681 -4.54211e-02 | 87  0.05512 -2.96494e-02
 88 -0.07203 -8.72506e-02 | 89  0.22905 -3.61140e+00 | 90 -0.32536 -3.33297e-04
 91  0.30727  5.48255e+00 | 92 -0.03761  3.86128e-01 | 93 -0.03222  7.31130e-01
 94  0.44745  3.53346e-01 | 95  0.43029  6.93563e-02 | 96  0.38278  5.01145e-01
 97  0.23031  3.36692e-04 | 98  0.00289 -7.54896e-07 | 99  0.00335  2.94431e-04
100  0.00577 -4.48957e-05 |101  0.40325 -1.73569e+00 |102  0.41229 -2.89581e-01
103  0.40689 -2.06394e+00 |104  0.41861 -8.38073e-01 |105  0.01324  2.09761e-05
106  0.02094 -3.45529e-05 |107  0.05923  2.03264e-03 |108  0.03376  1.82075e-05
109  0.38650  3.98343e-01 |110  0.28702  7.53037e-02 |111  0.35754  4.88908e-01
112  0.40454  2.06532e-01 |113  0.21367 -2.03673e-04 |114 -0.00452  3.43580e-07
115 -0.00523  1.56998e-05 |116  0.01383 -2.67695e-05 |117  0.36538 -1.07095e+00
118  0.34965 -1.40754e-01 |119  0.35808 -1.36282e+00 |120  0.37163 -7.94624e-01
121  0.40836  2.34988e-01 |122  0.68696  5.53355e-03 |123  0.35902 -8.00046e-01
124  0.22873 -2.05600e-02 |125  0.12120 -2.22492e-01 |126  0.02257  4.66154e-04
127  0.05048  1.18002e-04 |128  0.41184  1.80337e-01 |129  0.36700  2.96850e-01
130 -0.11403  6.49467e-04 |131 -0.10363  5.81144e-05 |132  0.09073  1.91216e-01
133  0.13596 -1.03541e-01 |134 -0.03092  3.77629e-02 |135 -0.01817 -1.02976e-01
136  0.00064 -4.02838e-02 |137  0.03494  6.75447e-03 |138 -0.02430  7.68755e-03
139 -0.01984  7.37470e-03 |140  0.00258  1.29258e-02 |141 -0.02703  1.36824e-01
142  0.04513  1.42294e-01 |143 -0.00272  5.20871e-02 |144 -0.00012  3.60672e-02
145  0.00378  4.03896e-02 |146  0.03611  7.38542e-02 |147 -0.02018 -3.03263e-02
148  0.00173 -1.44178e-01 |149 -0.00081  2.24651e-02 |150  0.00742 -6.67198e-02
151 -0.02451 -2.13580e-02 |152  0.00246  6.80413e-02 |153 -0.01439  3.34102e-02
154 -0.05477 -1.60494e-01 |155  0.02372 -4.76588e-02 |156  0.03779 -4.89503e-02
157  0.00192 -1.15371e-01 |158 -0.00883  5.13689e-02 |159  0.04753 -1.67241e-03
160  0.00000  1.01794e-06 |161 -0.00000  3.82918e-07 |162  0.00000  2.05699e-08
163  0.00000 -2.49256e-07 |164 -0.00000  1.31486e-06 |165  0.00000 -2.71288e-07
166  0.00000  5.06098e-07 |167  0.00000 -3.62934e-07 |168 -0.00000 -6.45077e-07
169  0.00000  2.42366e-05 |170  0.00000  2.05503e-06 |171  0.00000  1.42836e-06
172 -0.00000 -1.72309e-06 |173 -0.02341  1.11923e-01 |174 -0.02612  2.99540e-02
175  0.00301  4.51287e-02 |176 -0.03394  1.67781e-01 |177 -0.04223  8.13090e-02
178 -0.03949  3.12498e-02 |179  0.00103  6.34471e-02 |180  0.08703  1.58745e-01
181  0.07969  1.44505e-01 |182  0.00153  3.90865e-04 |183 -0.00953  4.21166e-02
184 -0.00041 -9.05199e-02 |185 -0.00781 -5.19554e-02 |186 -0.01386  8.29275e-02
187  0.01608 -7.52287e-02 |188 -0.03025 -1.24945e-01 |189 -0.02540 -3.05036e-02
190 -0.04496  4.68314e-02 |191  0.00307 -1.49321e-01 |192  0.06042 -3.29876e-01
193  0.05337 -2.17296e-01 |194  0.00016  2.36886e-01 |195 -0.00871 -4.23807e-03
196  0.00005  3.45240e-02 |
196 variables; iteration 180; function evaluation 223; phase 10
Function value 2.0683917e+03; maximum gradient component mag -1.3883e+00
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.28906  5.37398e-01 |  2 -0.91430 -4.31340e-03 |  3 -0.01144 -4.17929e-01
  4 -0.42496 -1.38835e+00 |  5 -0.26655 -2.82557e-02 |  6 -0.06378 -6.50429e-02
  7 -0.15742  9.12941e-02 |  8 -0.25052 -6.70349e-01 |  9 -0.04320 -5.49969e-03
 10 -0.06663  3.13356e-03 | 11 -0.04539 -1.47882e-03 | 12 -0.04716 -8.70135e-04
 13 -0.03909 -7.26607e-03 | 14 -0.01980 -3.49443e-03 | 15  0.00740  4.29829e-03
 16  0.08402  3.71700e-03 | 17 -0.00873 -3.03784e-03 | 18 -0.05927 -1.74629e-03
 19 -0.00718 -2.92579e-03 | 20  0.11976 -4.75004e-03 | 21 -0.02094  1.54290e-03
 22 -0.02888  3.72458e-04 | 23  0.04414 -2.15673e-03 | 24  0.05403  5.42924e-04
 25  0.09296 -5.18325e-03 | 26  0.05110 -3.19496e-03 | 27  0.08809 -9.63887e-03
 28  0.08585 -1.05887e-02 | 29  0.04006 -8.48642e-03 | 30  0.04876 -1.57737e-02
 31  0.04969 -2.05280e-02 | 32  0.05644 -1.88198e-02 | 33  0.07218 -2.16813e-02
 34  0.03282 -1.48718e-02 | 35 -0.00500 -1.95476e-02 | 36 -0.02594 -2.27573e-02
 37 -0.00617 -3.43251e-02 | 38  0.02490 -2.52853e-02 | 39 -0.01265 -1.54954e-02
 40 -0.02505 -1.62434e-02 | 41 -0.03288 -2.06372e-02 | 42  0.01732 -2.79989e-02
 43  0.01479 -1.70617e-02 | 44 -0.05023 -4.69878e-03 | 45 -0.06834 -8.67262e-03
 46 -0.04800 -1.39411e-02 | 47 -0.05129 -1.83330e-02 | 48  0.02485 -3.54624e-02
 49  0.06502 -2.89525e-02 | 50  0.02425 -1.97690e-02 | 51  0.07371 -2.81251e-02
 52 -0.00436 -1.80000e-02 | 53  0.01994 -3.63955e-02 | 54  0.07580 -5.90126e-02
 55  0.12463 -4.79499e-02 | 56  0.06148 -1.65872e-02 | 57 -0.07975 -5.95460e-03
 58 -0.05810 -1.79214e-02 | 59 -0.06159 -1.17212e-02 | 60 -0.05154 -5.45176e-03
 61 -0.09536  6.01524e-03 | 62 -0.12060 -2.90341e-03 | 63 -0.10928  2.33482e-03
 64 -0.09026 -2.68344e-03 | 65 -0.09578  2.55757e-03 | 66 -0.01838 -5.80440e-04
 67  0.00000  0.00000e+00 | 68  0.01606 -8.26801e-02 | 69  0.00994 -1.14814e+00
 70  0.05835 -1.02943e-01 | 71  0.03653 -2.31902e-03 | 72  0.00965  2.16879e-04
 73  0.33975  3.94809e-03 | 74 -0.02026  9.21184e-05 | 75  0.25616 -7.00720e-03
 76 -0.00097 -3.07808e-05 | 77  0.33991  2.05643e-02 | 78  0.33562 -7.00509e-02
 79 -0.29047 -2.30542e-04 | 80  0.33176  1.21046e-01 | 81 -0.11772 -8.15382e-03
 82  0.00017 -1.93898e-02 | 83  0.16389 -3.54180e-05 | 84 -0.26858 -5.17370e-04
 85  0.36188 -9.70781e-04 | 86 -0.03686  9.07261e-04 | 87  0.05496  1.41669e-03
 88 -0.07185  3.06972e-03 | 89  0.22902  1.22866e-01 | 90 -0.32004 -1.98104e-04
 91  0.30724 -1.90831e-01 | 92 -0.03721 -1.68312e-02 | 93 -0.03222 -3.14133e-02
 94  0.44755 -2.07364e-02 | 95  0.43022 -3.10963e-03 | 96  0.38281 -2.41988e-02
 97  0.22547  1.94291e-04 | 98  0.00290 -6.73755e-07 | 99 -0.00158  2.83734e-04
100  0.00652 -4.31593e-05 |101  0.40323  7.74740e-02 |102  0.41225  1.40720e-02
103  0.40684  9.06299e-02 |104  0.41854  3.25251e-02 |105  0.01299  4.66995e-06
106  0.02151 -3.13148e-05 |107  0.02386  2.18428e-03 |108  0.03350  1.30424e-05
109  0.38655 -2.01065e-02 |110  0.28705 -3.89726e-03 |111  0.35752 -2.73731e-02
112  0.40486 -1.21542e-02 |113  0.21653 -1.03993e-04 |114 -0.00453  2.81857e-07
115 -0.00549  1.41945e-05 |116  0.01428 -2.55880e-05 |117  0.36536  5.33223e-02
118  0.34963  7.13254e-03 |119  0.35804  7.23610e-02 |120  0.37166  3.49678e-02
121  0.40865 -1.30918e-02 |122  0.60708  3.06312e-03 |123  0.35906  3.58761e-02
124  0.22844  3.16449e-03 |125  0.12131  9.43752e-03 |126  0.01531  3.58045e-04
127  0.04863  9.29911e-05 |128  0.41158 -7.54806e-03 |129  0.36693 -1.37268e-02
130 -0.12426  5.17042e-04 |131 -0.10443  2.96450e-05 |132  0.09067 -1.55883e-03
133  0.13570  6.66798e-03 |134 -0.03100 -2.16767e-03 |135 -0.01787  1.01969e-03
136  0.00075 -9.15987e-03 |137  0.03496  5.22073e-04 |138 -0.02436 -2.88558e-03
139 -0.01995  4.83738e-05 |140  0.00253  1.20083e-03 |141 -0.02704 -1.00414e-03
142  0.04509 -3.95732e-03 |143 -0.00273 -1.56419e-03 |144 -0.00008  1.86280e-03
145  0.00370 -1.06839e-03 |146  0.03600 -2.09836e-03 |147 -0.02014 -5.79430e-04
148  0.00209  1.03192e-03 |149 -0.00091 -7.09116e-03 |150  0.00752  1.14437e-03
151 -0.02443 -2.93800e-03 |152  0.00240 -1.32019e-03 |153 -0.01437 -1.26184e-03
154 -0.05465  1.26930e-03 |155  0.02376  1.39633e-03 |156  0.03785  6.44267e-05
157  0.00214  5.31221e-03 |158 -0.00881 -5.69922e-04 |159  0.04753  7.09318e-04
160  0.00000  1.01173e-03 |161  0.00000  2.18756e-04 |162  0.00000  3.18480e-05
163 -0.00000 -5.01567e-04 |164  0.00002  4.61276e-03 |165 -0.00000 -6.15991e-04
166  0.00000  3.37127e-04 |167 -0.00000 -4.94142e-04 |168 -0.00001 -1.48498e-03
169 -0.00002 -5.32456e-03 |170  0.00002  4.98059e-03 |171  0.00001  2.60665e-03
172 -0.00001 -3.30945e-03 |173 -0.02346 -3.95010e-03 |174 -0.02605  4.93835e-03
175  0.00312  1.49800e-03 |176 -0.03395 -1.08682e-02 |177 -0.04230 -2.32177e-03
