"","Pred","Pred_species","Prey","Prey_species","PredSex","PreySex","PredAge","PreyAge","propPreyAge"
"3600",1,"W_Pollock",2,"Arrowtooth",0,2,"4",4,0
"4882",1,"W_Pollock",2,"Arrowtooth",0,1,"4",4,0
"3601",1,"W_Pollock",2,"Arrowtooth",0,2,"4",5,0
"5007",1,"W_Pollock",2,"Arrowtooth",0,1,"4",5,0
"3602",1,"W_Pollock",2,"Arrowtooth",0,2,"4",6,0
"5048",1,"W_Pollock",2,"Arrowtooth",0,1,"4",6,0
"3603",1,"W_Pollock",2,"Arrowtooth",0,2,"4",7,0
"4636",1,"W_Pollock",2,"Arrowtooth",0,1,"4",7,0
"3604",1,"W_Pollock",2,"Arrowtooth",0,2,"4",8,0
"4597",1,"W_Pollock",2,"Arrowtooth",0,1,"4",8,0
"3605",1,"W_Pollock",2,"Arrowtooth",0,2,"4",9,0
"4558",1,"W_Pollock",2,"Arrowtooth",0,1,"4",9,0
"1419",1,"W_Pollock",2,"Arrowtooth",0,2,"4",10,0
"4519",1,"W_Pollock",2,"Arrowtooth",0,1,"4",10,0
"1420",1,"W_Pollock",2,"Arrowtooth",0,2,"4",11,0
"4929",1,"W_Pollock",2,"Arrowtooth",0,1,"4",11,0
"1421",1,"W_Pollock",2,"Arrowtooth",0,2,"4",12,0
"4930",1,"W_Pollock",2,"Arrowtooth",0,1,"4",12,0
"1422",1,"W_Pollock",2,"Arrowtooth",0,2,"4",13,0
"5109",1,"W_Pollock",2,"Arrowtooth",0,1,"4",13,0
"1423",1,"W_Pollock",2,"Arrowtooth",0,2,"4",14,0
"5110",1,"W_Pollock",2,"Arrowtooth",0,1,"4",14,0
"1424",1,"W_Pollock",2,"Arrowtooth",0,2,"4",15,0
"5083",1,"W_Pollock",2,"Arrowtooth",0,1,"4",15,0
"1425",1,"W_Pollock",2,"Arrowtooth",0,2,"4",16,0
"5166",1,"W_Pollock",2,"Arrowtooth",0,1,"4",16,0
"1426",1,"W_Pollock",2,"Arrowtooth",0,2,"4",17,0
"5180",1,"W_Pollock",2,"Arrowtooth",0,1,"4",17,0
"1427",1,"W_Pollock",2,"Arrowtooth",0,2,"4",18,0
"4487",1,"W_Pollock",2,"Arrowtooth",0,1,"4",18,0
"1428",1,"W_Pollock",2,"Arrowtooth",0,2,"4",19,0
"2501",1,"W_Pollock",2,"Arrowtooth",0,1,"4",19,0
"1429",1,"W_Pollock",2,"Arrowtooth",0,2,"4",20,0
"2502",1,"W_Pollock",2,"Arrowtooth",0,1,"4",20,0
"1430",1,"W_Pollock",2,"Arrowtooth",0,2,"4",21,0
"3596",1,"W_Pollock",2,"Arrowtooth",0,1,"4",21,0
"5393",1,"W_Pollock",3,"P_Cod",0,0,"4",1,0
"5354",1,"W_Pollock",3,"P_Cod",0,0,"4",2,0
"5641",1,"W_Pollock",3,"P_Cod",0,0,"4",3,0
"5642",1,"W_Pollock",3,"P_Cod",0,0,"4",4,0
"5399",1,"W_Pollock",3,"P_Cod",0,0,"4",5,0
"5440",1,"W_Pollock",3,"P_Cod",0,0,"4",6,0
"5401",1,"W_Pollock",3,"P_Cod",0,0,"4",7,0
"5402",1,"W_Pollock",3,"P_Cod",0,0,"4",8,0
"5403",1,"W_Pollock",3,"P_Cod",0,0,"4",9,0
"5404",1,"W_Pollock",3,"P_Cod",0,0,"4",10,0
"5485",1,"W_Pollock",3,"P_Cod",0,0,"4",11,0
"5406",1,"W_Pollock",3,"P_Cod",0,0,"4",12,0
"11283",1,"W_Pollock",4,"P_Halibut",0,1,"4",1,1.83284403050908e-07
"13500",1,"W_Pollock",4,"P_Halibut",0,2,"4",1,1.83284403050908e-07
"11284",1,"W_Pollock",4,"P_Halibut",0,1,"4",2,1.83284403050908e-07
"13501",1,"W_Pollock",4,"P_Halibut",0,2,"4",2,1.83284403050908e-07
"13472",1,"W_Pollock",4,"P_Halibut",0,1,"4",3,0
"13502",1,"W_Pollock",4,"P_Halibut",0,2,"4",3,0
"13473",1,"W_Pollock",4,"P_Halibut",0,1,"4",4,0
"13503",1,"W_Pollock",4,"P_Halibut",0,2,"4",4,0
"13474",1,"W_Pollock",4,"P_Halibut",0,1,"4",5,0
"13504",1,"W_Pollock",4,"P_Halibut",0,2,"4",5,0
"13475",1,"W_Pollock",4,"P_Halibut",0,1,"4",6,0
"13871",1,"W_Pollock",4,"P_Halibut",0,2,"4",6,0
"11319",1,"W_Pollock",4,"P_Halibut",0,2,"4",7,0
"13476",1,"W_Pollock",4,"P_Halibut",0,1,"4",7,0
"11320",1,"W_Pollock",4,"P_Halibut",0,2,"4",8,0
"13477",1,"W_Pollock",4,"P_Halibut",0,1,"4",8,0
"11321",1,"W_Pollock",4,"P_Halibut",0,2,"4",9,0
"13478",1,"W_Pollock",4,"P_Halibut",0,1,"4",9,0
"11322",1,"W_Pollock",4,"P_Halibut",0,2,"4",10,0
"13479",1,"W_Pollock",4,"P_Halibut",0,1,"4",10,0
"11323",1,"W_Pollock",4,"P_Halibut",0,2,"4",11,0
"13480",1,"W_Pollock",4,"P_Halibut",0,1,"4",11,0
"11324",1,"W_Pollock",4,"P_Halibut",0,2,"4",12,0
"13481",1,"W_Pollock",4,"P_Halibut",0,1,"4",12,0
"11325",1,"W_Pollock",4,"P_Halibut",0,2,"4",13,0
"13970",1,"W_Pollock",4,"P_Halibut",0,1,"4",13,0
"11326",1,"W_Pollock",4,"P_Halibut",0,2,"4",14,0
"13483",1,"W_Pollock",4,"P_Halibut",0,1,"4",14,0
"11327",1,"W_Pollock",4,"P_Halibut",0,2,"4",15,0
"12391",1,"W_Pollock",4,"P_Halibut",0,1,"4",15,0
"11328",1,"W_Pollock",4,"P_Halibut",0,2,"4",16,0
"12392",1,"W_Pollock",4,"P_Halibut",0,1,"4",16,0
"12393",1,"W_Pollock",4,"P_Halibut",0,1,"4",17,0
"13516",1,"W_Pollock",4,"P_Halibut",0,2,"4",17,0
"12394",1,"W_Pollock",4,"P_Halibut",0,1,"4",18,0
"14004",1,"W_Pollock",4,"P_Halibut",0,2,"4",18,0
"11331",1,"W_Pollock",4,"P_Halibut",0,2,"4",19,0
"12395",1,"W_Pollock",4,"P_Halibut",0,1,"4",19,0
"11332",1,"W_Pollock",4,"P_Halibut",0,2,"4",20,0
"12396",1,"W_Pollock",4,"P_Halibut",0,1,"4",20,0
"11333",1,"W_Pollock",4,"P_Halibut",0,2,"4",21,0
"12397",1,"W_Pollock",4,"P_Halibut",0,1,"4",21,0
"11334",1,"W_Pollock",4,"P_Halibut",0,2,"4",22,0
"12398",1,"W_Pollock",4,"P_Halibut",0,1,"4",22,0
"11335",1,"W_Pollock",4,"P_Halibut",0,2,"4",23,0
"12399",1,"W_Pollock",4,"P_Halibut",0,1,"4",23,0
"11336",1,"W_Pollock",4,"P_Halibut",0,2,"4",24,0
"13493",1,"W_Pollock",4,"P_Halibut",0,1,"4",24,0
"11337",1,"W_Pollock",4,"P_Halibut",0,2,"4",25,0
"13981",1,"W_Pollock",4,"P_Halibut",0,1,"4",25,0
"11338",1,"W_Pollock",4,"P_Halibut",0,2,"4",26,0
"13495",1,"W_Pollock",4,"P_Halibut",0,1,"4",26,0
"11339",1,"W_Pollock",4,"P_Halibut",0,2,"4",27,0
"13496",1,"W_Pollock",4,"P_Halibut",0,1,"4",27,0
"11340",1,"W_Pollock",4,"P_Halibut",0,2,"4",28,0
"13497",1,"W_Pollock",4,"P_Halibut",0,1,"4",28,0
"13498",1,"W_Pollock",4,"P_Halibut",0,1,"4",29,0
"13528",1,"W_Pollock",4,"P_Halibut",0,2,"4",29,0
"13499",1,"W_Pollock",4,"P_Halibut",0,1,"4",30,0
"13529",1,"W_Pollock",4,"P_Halibut",0,2,"4",30,0
"14747",1,"W_Pollock",1,"W_Pollock",0,0,"5",1,0.00267880769228452
"14748",1,"W_Pollock",1,"W_Pollock",0,0,"5",2,4.0204217580385e-05
"14749",1,"W_Pollock",1,"W_Pollock",0,0,"5",3,2.20927769218227e-06
"14750",1,"W_Pollock",1,"W_Pollock",0,0,"5",4,0
"14751",1,"W_Pollock",1,"W_Pollock",0,0,"5",5,0
"14752",1,"W_Pollock",1,"W_Pollock",0,0,"5",6,0
"14753",1,"W_Pollock",1,"W_Pollock",0,0,"5",7,0
"14754",1,"W_Pollock",1,"W_Pollock",0,0,"5",8,0
"14755",1,"W_Pollock",1,"W_Pollock",0,0,"5",9,0
"14756",1,"W_Pollock",1,"W_Pollock",0,0,"5",10,0
"3721",1,"W_Pollock",2,"Arrowtooth",0,2,"5",1,0.000408729458461682
"4883",1,"W_Pollock",2,"Arrowtooth",0,1,"5",1,0.000410860628774834
"3722",1,"W_Pollock",2,"Arrowtooth",0,2,"5",2,1.95363690001165e-05
"4884",1,"W_Pollock",2,"Arrowtooth",0,1,"5",2,1.99013352364102e-05
"3723",1,"W_Pollock",2,"Arrowtooth",0,2,"5",3,0
"4965",1,"W_Pollock",2,"Arrowtooth",0,1,"5",3,0
"3724",1,"W_Pollock",2,"Arrowtooth",0,2,"5",4,0
"4926",1,"W_Pollock",2,"Arrowtooth",0,1,"5",4,0
"3725",1,"W_Pollock",2,"Arrowtooth",0,2,"5",5,0
"5078",1,"W_Pollock",2,"Arrowtooth",0,1,"5",5,0
"3726",1,"W_Pollock",2,"Arrowtooth",0,2,"5",6,0
"5079",1,"W_Pollock",2,"Arrowtooth",0,1,"5",6,0
"3727",1,"W_Pollock",2,"Arrowtooth",0,2,"5",7,0
"4600",1,"W_Pollock",2,"Arrowtooth",0,1,"5",7,0
"3728",1,"W_Pollock",2,"Arrowtooth",0,2,"5",8,0
"4561",1,"W_Pollock",2,"Arrowtooth",0,1,"5",8,0
"3729",1,"W_Pollock",2,"Arrowtooth",0,2,"5",9,0
"4602",1,"W_Pollock",2,"Arrowtooth",0,1,"5",9,0
"1543",1,"W_Pollock",2,"Arrowtooth",0,2,"5",10,0
"4563",1,"W_Pollock",2,"Arrowtooth",0,1,"5",10,0
"1544",1,"W_Pollock",2,"Arrowtooth",0,2,"5",11,0
"5053",1,"W_Pollock",2,"Arrowtooth",0,1,"5",11,0
"1545",1,"W_Pollock",2,"Arrowtooth",0,2,"5",12,0
"5054",1,"W_Pollock",2,"Arrowtooth",0,1,"5",12,0
"1546",1,"W_Pollock",2,"Arrowtooth",0,2,"5",13,0
"5055",1,"W_Pollock",2,"Arrowtooth",0,1,"5",13,0
"1547",1,"W_Pollock",2,"Arrowtooth",0,2,"5",14,0
"5056",1,"W_Pollock",2,"Arrowtooth",0,1,"5",14,0
"1548",1,"W_Pollock",2,"Arrowtooth",0,2,"5",15,0
"5124",1,"W_Pollock",2,"Arrowtooth",0,1,"5",15,0
"1549",1,"W_Pollock",2,"Arrowtooth",0,2,"5",16,0
"5125",1,"W_Pollock",2,"Arrowtooth",0,1,"5",16,0
"1550",1,"W_Pollock",2,"Arrowtooth",0,2,"5",17,0
"5058",1,"W_Pollock",2,"Arrowtooth",0,1,"5",17,0
"1551",1,"W_Pollock",2,"Arrowtooth",0,2,"5",18,0
"4571",1,"W_Pollock",2,"Arrowtooth",0,1,"5",18,0
"1552",1,"W_Pollock",2,"Arrowtooth",0,2,"5",19,0
"2625",1,"W_Pollock",2,"Arrowtooth",0,1,"5",19,0
"1553",1,"W_Pollock",2,"Arrowtooth",0,2,"5",20,0
"2626",1,"W_Pollock",2,"Arrowtooth",0,1,"5",20,0
"1554",1,"W_Pollock",2,"Arrowtooth",0,2,"5",21,0
"3720",1,"W_Pollock",2,"Arrowtooth",0,1,"5",21,0
"5258",1,"W_Pollock",3,"P_Cod",0,0,"5",1,0
"5274",1,"W_Pollock",3,"P_Cod",0,0,"5",2,0
"5481",1,"W_Pollock",3,"P_Cod",0,0,"5",3,0
"5482",1,"W_Pollock",3,"P_Cod",0,0,"5",4,0
"5305",1,"W_Pollock",3,"P_Cod",0,0,"5",5,0
"5320",1,"W_Pollock",3,"P_Cod",0,0,"5",6,0
"5525",1,"W_Pollock",3,"P_Cod",0,0,"5",7,0
"5322",1,"W_Pollock",3,"P_Cod",0,0,"5",8,0
"5323",1,"W_Pollock",3,"P_Cod",0,0,"5",9,0
"5324",1,"W_Pollock",3,"P_Cod",0,0,"5",10,0
"5405",1,"W_Pollock",3,"P_Cod",0,0,"5",11,0
"5326",1,"W_Pollock",3,"P_Cod",0,0,"5",12,0
"11407",1,"W_Pollock",4,"P_Halibut",0,1,"5",1,7.36612749453228e-07
"13260",1,"W_Pollock",4,"P_Halibut",0,2,"5",1,7.36612749453228e-07
"11408",1,"W_Pollock",4,"P_Halibut",0,1,"5",2,7.36612749453228e-07
"13261",1,"W_Pollock",4,"P_Halibut",0,2,"5",2,7.36612749453228e-07
"13262",1,"W_Pollock",4,"P_Halibut",0,2,"5",3,0
"13596",1,"W_Pollock",4,"P_Halibut",0,1,"5",3,0
"13263",1,"W_Pollock",4,"P_Halibut",0,2,"5",4,0
"13597",1,"W_Pollock",4,"P_Halibut",0,1,"5",4,0
"13264",1,"W_Pollock",4,"P_Halibut",0,2,"5",5,0
"13598",1,"W_Pollock",4,"P_Halibut",0,1,"5",5,0
"13599",1,"W_Pollock",4,"P_Halibut",0,1,"5",6,0
"13873",1,"W_Pollock",4,"P_Halibut",0,2,"5",6,0
"11443",1,"W_Pollock",4,"P_Halibut",0,2,"5",7,0
"13236",1,"W_Pollock",4,"P_Halibut",0,1,"5",7,0
"11444",1,"W_Pollock",4,"P_Halibut",0,2,"5",8,0
"13237",1,"W_Pollock",4,"P_Halibut",0,1,"5",8,0
"11445",1,"W_Pollock",4,"P_Halibut",0,2,"5",9,0
"13238",1,"W_Pollock",4,"P_Halibut",0,1,"5",9,0
"11446",1,"W_Pollock",4,"P_Halibut",0,2,"5",10,0
"13239",1,"W_Pollock",4,"P_Halibut",0,1,"5",10,0
"11447",1,"W_Pollock",4,"P_Halibut",0,2,"5",11,0
"13240",1,"W_Pollock",4,"P_Halibut",0,1,"5",11,0
"11448",1,"W_Pollock",4,"P_Halibut",0,2,"5",12,0
"13241",1,"W_Pollock",4,"P_Halibut",0,1,"5",12,0
"11449",1,"W_Pollock",4,"P_Halibut",0,2,"5",13,0
"13850",1,"W_Pollock",4,"P_Halibut",0,1,"5",13,0
"11450",1,"W_Pollock",4,"P_Halibut",0,2,"5",14,0
"13243",1,"W_Pollock",4,"P_Halibut",0,1,"5",14,0
"11451",1,"W_Pollock",4,"P_Halibut",0,2,"5",15,0
"12515",1,"W_Pollock",4,"P_Halibut",0,1,"5",15,0
"11452",1,"W_Pollock",4,"P_Halibut",0,2,"5",16,0
"12516",1,"W_Pollock",4,"P_Halibut",0,1,"5",16,0
"12517",1,"W_Pollock",4,"P_Halibut",0,1,"5",17,0
"13640",1,"W_Pollock",4,"P_Halibut",0,2,"5",17,0
"12518",1,"W_Pollock",4,"P_Halibut",0,1,"5",18,0
"14006",1,"W_Pollock",4,"P_Halibut",0,2,"5",18,0
"11455",1,"W_Pollock",4,"P_Halibut",0,2,"5",19,0
"12519",1,"W_Pollock",4,"P_Halibut",0,1,"5",19,0
"11456",1,"W_Pollock",4,"P_Halibut",0,2,"5",20,0
"12520",1,"W_Pollock",4,"P_Halibut",0,1,"5",20,0
"11457",1,"W_Pollock",4,"P_Halibut",0,2,"5",21,0
"12521",1,"W_Pollock",4,"P_Halibut",0,1,"5",21,0
"11458",1,"W_Pollock",4,"P_Halibut",0,2,"5",22,0
"12522",1,"W_Pollock",4,"P_Halibut",0,1,"5",22,0
"11459",1,"W_Pollock",4,"P_Halibut",0,2,"5",23,0
"12523",1,"W_Pollock",4,"P_Halibut",0,1,"5",23,0
"11460",1,"W_Pollock",4,"P_Halibut",0,2,"5",24,0
"13617",1,"W_Pollock",4,"P_Halibut",0,1,"5",24,0
"11461",1,"W_Pollock",4,"P_Halibut",0,2,"5",25,0
"13983",1,"W_Pollock",4,"P_Halibut",0,1,"5",25,0
"11462",1,"W_Pollock",4,"P_Halibut",0,2,"5",26,0
"13619",1,"W_Pollock",4,"P_Halibut",0,1,"5",26,0
"11463",1,"W_Pollock",4,"P_Halibut",0,2,"5",27,0
"13620",1,"W_Pollock",4,"P_Halibut",0,1,"5",27,0
"11464",1,"W_Pollock",4,"P_Halibut",0,2,"5",28,0
"13621",1,"W_Pollock",4,"P_Halibut",0,1,"5",28,0
"13288",1,"W_Pollock",4,"P_Halibut",0,2,"5",29,0
"13622",1,"W_Pollock",4,"P_Halibut",0,1,"5",29,0
"13259",1,"W_Pollock",4,"P_Halibut",0,1,"5",30,0
"13289",1,"W_Pollock",4,"P_Halibut",0,2,"5",30,0
"14871",1,"W_Pollock",1,"W_Pollock",0,0,"6",1,0.00244118325368164
"14872",1,"W_Pollock",1,"W_Pollock",0,0,"6",2,0.000119045604703389
"14873",1,"W_Pollock",1,"W_Pollock",0,0,"6",3,7.58620164346335e-06
"14874",1,"W_Pollock",1,"W_Pollock",0,0,"6",4,0
"14875",1,"W_Pollock",1,"W_Pollock",0,0,"6",5,0
"14876",1,"W_Pollock",1,"W_Pollock",0,0,"6",6,0
"14877",1,"W_Pollock",1,"W_Pollock",0,0,"6",7,0
"14878",1,"W_Pollock",1,"W_Pollock",0,0,"6",8,0
"14879",1,"W_Pollock",1,"W_Pollock",0,0,"6",9,0
"14880",1,"W_Pollock",1,"W_Pollock",0,0,"6",10,0
"3845",1,"W_Pollock",2,"Arrowtooth",0,2,"6",1,0.000611116518941054
"4967",1,"W_Pollock",2,"Arrowtooth",0,1,"6",1,0.000613870234984811
"3846",1,"W_Pollock",2,"Arrowtooth",0,2,"6",2,3.51727798249063e-05
"5008",1,"W_Pollock",2,"Arrowtooth",0,1,"6",2,3.58531018583412e-05
"3847",1,"W_Pollock",2,"Arrowtooth",0,2,"6",3,0
"5009",1,"W_Pollock",2,"Arrowtooth",0,1,"6",3,0
"3848",1,"W_Pollock",2,"Arrowtooth",0,2,"6",4,0
"5010",1,"W_Pollock",2,"Arrowtooth",0,1,"6",4,0
"3849",1,"W_Pollock",2,"Arrowtooth",0,2,"6",5,0
"5135",1,"W_Pollock",2,"Arrowtooth",0,1,"6",5,0
"3850",1,"W_Pollock",2,"Arrowtooth",0,2,"6",6,0
"5136",1,"W_Pollock",2,"Arrowtooth",0,1,"6",6,0
"3851",1,"W_Pollock",2,"Arrowtooth",0,2,"6",7,0
"4644",1,"W_Pollock",2,"Arrowtooth",0,1,"6",7,0
"3852",1,"W_Pollock",2,"Arrowtooth",0,2,"6",8,0
"4685",1,"W_Pollock",2,"Arrowtooth",0,1,"6",8,0
"3853",1,"W_Pollock",2,"Arrowtooth",0,2,"6",9,0
"4646",1,"W_Pollock",2,"Arrowtooth",0,1,"6",9,0
"1667",1,"W_Pollock",2,"Arrowtooth",0,2,"6",10,0
"4647",1,"W_Pollock",2,"Arrowtooth",0,1,"6",10,0
"1668",1,"W_Pollock",2,"Arrowtooth",0,2,"6",11,0
"5151",1,"W_Pollock",2,"Arrowtooth",0,1,"6",11,0
"1669",1,"W_Pollock",2,"Arrowtooth",0,2,"6",12,0
"5165",1,"W_Pollock",2,"Arrowtooth",0,1,"6",12,0
"1670",1,"W_Pollock",2,"Arrowtooth",0,2,"6",13,0
"5153",1,"W_Pollock",2,"Arrowtooth",0,1,"6",13,0
"1671",1,"W_Pollock",2,"Arrowtooth",0,2,"6",14,0
"5126",1,"W_Pollock",2,"Arrowtooth",0,1,"6",14,0
"1672",1,"W_Pollock",2,"Arrowtooth",0,2,"6",15,0
"5127",1,"W_Pollock",2,"Arrowtooth",0,1,"6",15,0
"1673",1,"W_Pollock",2,"Arrowtooth",0,2,"6",16,0
"5171",1,"W_Pollock",2,"Arrowtooth",0,1,"6",16,0
"1674",1,"W_Pollock",2,"Arrowtooth",0,2,"6",17,0
"5143",1,"W_Pollock",2,"Arrowtooth",0,1,"6",17,0
"1675",1,"W_Pollock",2,"Arrowtooth",0,2,"6",18,0
"4695",1,"W_Pollock",2,"Arrowtooth",0,1,"6",18,0
"1676",1,"W_Pollock",2,"Arrowtooth",0,2,"6",19,0
"2749",1,"W_Pollock",2,"Arrowtooth",0,1,"6",19,0
"1677",1,"W_Pollock",2,"Arrowtooth",0,2,"6",20,0
"2750",1,"W_Pollock",2,"Arrowtooth",0,1,"6",20,0
"1678",1,"W_Pollock",2,"Arrowtooth",0,2,"6",21,0
"3844",1,"W_Pollock",2,"Arrowtooth",0,1,"6",21,0
"5234",1,"W_Pollock",3,"P_Cod",0,0,"6",1,0
"5262",1,"W_Pollock",3,"P_Cod",0,0,"6",2,0
"5605",1,"W_Pollock",3,"P_Cod",0,0,"6",3,0
"5526",1,"W_Pollock",3,"P_Cod",0,0,"6",4,0
"5363",1,"W_Pollock",3,"P_Cod",0,0,"6",5,0
"5364",1,"W_Pollock",3,"P_Cod",0,0,"6",6,0
"5529",1,"W_Pollock",3,"P_Cod",0,0,"6",7,0
"5366",1,"W_Pollock",3,"P_Cod",0,0,"6",8,0
"5407",1,"W_Pollock",3,"P_Cod",0,0,"6",9,0
"5408",1,"W_Pollock",3,"P_Cod",0,0,"6",10,0
"5409",1,"W_Pollock",3,"P_Cod",0,0,"6",11,0
"5450",1,"W_Pollock",3,"P_Cod",0,0,"6",12,0
"11531",1,"W_Pollock",4,"P_Halibut",0,1,"6",1,1.3985488504547e-06
"13384",1,"W_Pollock",4,"P_Halibut",0,2,"6",1,1.3985488504547e-06
"11532",1,"W_Pollock",4,"P_Halibut",0,1,"6",2,1.3985488504547e-06
"13385",1,"W_Pollock",4,"P_Halibut",0,2,"6",2,1.3985488504547e-06
"13386",1,"W_Pollock",4,"P_Halibut",0,2,"6",3,0
"13720",1,"W_Pollock",4,"P_Halibut",0,1,"6",3,0
"13387",1,"W_Pollock",4,"P_Halibut",0,2,"6",4,0
"13721",1,"W_Pollock",4,"P_Halibut",0,1,"6",4,0
"13388",1,"W_Pollock",4,"P_Halibut",0,2,"6",5,0
"13722",1,"W_Pollock",4,"P_Halibut",0,1,"6",5,0
"13723",1,"W_Pollock",4,"P_Halibut",0,1,"6",6,0
"13876",1,"W_Pollock",4,"P_Halibut",0,2,"6",6,0
"11567",1,"W_Pollock",4,"P_Halibut",0,2,"6",7,0
"13360",1,"W_Pollock",4,"P_Halibut",0,1,"6",7,0
"11568",1,"W_Pollock",4,"P_Halibut",0,2,"6",8,0
"13361",1,"W_Pollock",4,"P_Halibut",0,1,"6",8,0
"11569",1,"W_Pollock",4,"P_Halibut",0,2,"6",9,0
"13362",1,"W_Pollock",4,"P_Halibut",0,1,"6",9,0
"11570",1,"W_Pollock",4,"P_Halibut",0,2,"6",10,0
"13363",1,"W_Pollock",4,"P_Halibut",0,1,"6",10,0
"11571",1,"W_Pollock",4,"P_Halibut",0,2,"6",11,0
"13364",1,"W_Pollock",4,"P_Halibut",0,1,"6",11,0
"11572",1,"W_Pollock",4,"P_Halibut",0,2,"6",12,0
"13365",1,"W_Pollock",4,"P_Halibut",0,1,"6",12,0
"11573",1,"W_Pollock",4,"P_Halibut",0,2,"6",13,0
"13853",1,"W_Pollock",4,"P_Halibut",0,1,"6",13,0
"11574",1,"W_Pollock",4,"P_Halibut",0,2,"6",14,0
"13367",1,"W_Pollock",4,"P_Halibut",0,1,"6",14,0
"11575",1,"W_Pollock",4,"P_Halibut",0,2,"6",15,0
"12639",1,"W_Pollock",4,"P_Halibut",0,1,"6",15,0
"11576",1,"W_Pollock",4,"P_Halibut",0,2,"6",16,0
"12640",1,"W_Pollock",4,"P_Halibut",0,1,"6",16,0
"12641",1,"W_Pollock",4,"P_Halibut",0,1,"6",17,0
"13764",1,"W_Pollock",4,"P_Halibut",0,2,"6",17,0
"12642",1,"W_Pollock",4,"P_Halibut",0,1,"6",18,0
"13888",1,"W_Pollock",4,"P_Halibut",0,2,"6",18,0
"11579",1,"W_Pollock",4,"P_Halibut",0,2,"6",19,0
"12643",1,"W_Pollock",4,"P_Halibut",0,1,"6",19,0
"11580",1,"W_Pollock",4,"P_Halibut",0,2,"6",20,0
"12644",1,"W_Pollock",4,"P_Halibut",0,1,"6",20,0
"11581",1,"W_Pollock",4,"P_Halibut",0,2,"6",21,0
"12645",1,"W_Pollock",4,"P_Halibut",0,1,"6",21,0
"11582",1,"W_Pollock",4,"P_Halibut",0,2,"6",22,0
"12646",1,"W_Pollock",4,"P_Halibut",0,1,"6",22,0
"11583",1,"W_Pollock",4,"P_Halibut",0,2,"6",23,0
"12647",1,"W_Pollock",4,"P_Halibut",0,1,"6",23,0
"11584",1,"W_Pollock",4,"P_Halibut",0,2,"6",24,0
"13741",1,"W_Pollock",4,"P_Halibut",0,1,"6",24,0
"11585",1,"W_Pollock",4,"P_Halibut",0,2,"6",25,0
"13946",1,"W_Pollock",4,"P_Halibut",0,1,"6",25,0
"11586",1,"W_Pollock",4,"P_Halibut",0,2,"6",26,0
"13743",1,"W_Pollock",4,"P_Halibut",0,1,"6",26,0
"11587",1,"W_Pollock",4,"P_Halibut",0,2,"6",27,0
"13623",1,"W_Pollock",4,"P_Halibut",0,1,"6",27,0
"11588",1,"W_Pollock",4,"P_Halibut",0,2,"6",28,0
"13624",1,"W_Pollock",4,"P_Halibut",0,1,"6",28,0
"13412",1,"W_Pollock",4,"P_Halibut",0,2,"6",29,0
"13746",1,"W_Pollock",4,"P_Halibut",0,1,"6",29,0
"13383",1,"W_Pollock",4,"P_Halibut",0,1,"6",30,0
"13413",1,"W_Pollock",4,"P_Halibut",0,2,"6",30,0
"14995",1,"W_Pollock",1,"W_Pollock",0,0,"7",1,0.00248944714793091
"14996",1,"W_Pollock",1,"W_Pollock",0,0,"7",2,0.000243361309425963
"14997",1,"W_Pollock",1,"W_Pollock",0,0,"7",3,1.61196389804566e-05
"14998",1,"W_Pollock",1,"W_Pollock",0,0,"7",4,0
"14999",1,"W_Pollock",1,"W_Pollock",0,0,"7",5,0
"15000",1,"W_Pollock",1,"W_Pollock",0,0,"7",6,0
"15001",1,"W_Pollock",1,"W_Pollock",0,0,"7",7,0
"15002",1,"W_Pollock",1,"W_Pollock",0,0,"7",8,0
"15003",1,"W_Pollock",1,"W_Pollock",0,0,"7",9,0
"15004",1,"W_Pollock",1,"W_Pollock",0,0,"7",10,0
"3969",1,"W_Pollock",2,"Arrowtooth",0,2,"7",1,0.000694045528670274
"5051",1,"W_Pollock",2,"Arrowtooth",0,1,"7",1,0.000696935881515718
"3970",1,"W_Pollock",2,"Arrowtooth",0,2,"7",2,4.27143551166867e-05
"5052",1,"W_Pollock",2,"Arrowtooth",0,1,"7",2,4.35850405438403e-05
"3971",1,"W_Pollock",2,"Arrowtooth",0,2,"7",3,0
"5107",1,"W_Pollock",2,"Arrowtooth",0,1,"7",3,0
"3972",1,"W_Pollock",2,"Arrowtooth",0,2,"7",4,0
"5093",1,"W_Pollock",2,"Arrowtooth",0,1,"7",4,0
"3973",1,"W_Pollock",2,"Arrowtooth",0,2,"7",5,0
"5194",1,"W_Pollock",2,"Arrowtooth",0,1,"7",5,0
"3974",1,"W_Pollock",2,"Arrowtooth",0,2,"7",6,0
"5182",1,"W_Pollock",2,"Arrowtooth",0,1,"7",6,0
"3975",1,"W_Pollock",2,"Arrowtooth",0,2,"7",7,0
"4768",1,"W_Pollock",2,"Arrowtooth",0,1,"7",7,0
"3976",1,"W_Pollock",2,"Arrowtooth",0,2,"7",8,0
"4729",1,"W_Pollock",2,"Arrowtooth",0,1,"7",8,0
"3977",1,"W_Pollock",2,"Arrowtooth",0,2,"7",9,0
"4730",1,"W_Pollock",2,"Arrowtooth",0,1,"7",9,0
"1791",1,"W_Pollock",2,"Arrowtooth",0,2,"7",10,0
"4731",1,"W_Pollock",2,"Arrowtooth",0,1,"7",10,0
"1792",1,"W_Pollock",2,"Arrowtooth",0,2,"7",11,0
