Survey,Year,Cruise Join ID,Haul Join ID,Cruise Number,Vessel Number,Haul Number,Starting Latitude (dd),Starting Longitude (dd),Ending Latitude (dd),Ending Longitude (dd),Stratum,Stratum INPFC Area,Stratum Min Depth (m),Stratum Max Depth (m),Stratum Description,Stratum Regulatory Area Name,Stratum Type,Domain,Density,Gear Performance,Satifactory Gear Performance,Gear Performance Description,Gear Depth,Bottom Depth,Specimen ID,Biostratum,Species Code,Common Name,Scientific Name,Length (mm),Sex,Weight (gm),Age (years),Maturity,Maturity Table,Gonad Weight,Specimen Subsample Method,Specimen Sample Type,Age Determination Method,AKFIN Load Date
GOA,2015,-699,-14934,201501,143,273,59.54613,-140.83159,59.54232,-140.80657,240,Yakutat,201,300,Yakutat Gullies,EASTERN GOA,GULLY,,,0,Y,Good performance,279,285,634,0,10110,arrowtooth flounder,Atheresthes stomias,430,Male,674,6,,,,6,1,6,5-Oct-20
GOA,2015,-699,-14934,201501,143,273,59.54613,-140.83159,59.54232,-140.80657,240,Yakutat,201,300,Yakutat Gullies,EASTERN GOA,GULLY,,,0,Y,Good performance,279,285,638,0,10110,arrowtooth flounder,Atheresthes stomias,500,Female,1242,8,,,,6,1,6,5-Oct-20
GOA,2015,-699,-14935,201501,143,274,59.56421,-140.76531,59.55978,-140.74085,240,Yakutat,201,300,Yakutat Gullies,EASTERN GOA,GULLY,,,0,Y,Good performance,265,271,647,0,10110,arrowtooth flounder,Atheresthes stomias,600,Female,2258,15,,,,6,1,6,5-Oct-20
GOA,2015,-699,-14935,201501,143,274,59.56421,-140.76531,59.55978,-140.74085,240,Yakutat,201,300,Yakutat Gullies,EASTERN GOA,GULLY,,,0,Y,Good performance,265,271,651,0,10110,arrowtooth flounder,Atheresthes stomias,410,Male,622,6,,,,6,1,3,5-Oct-20
GOA,2015,-699,-14936,201501,143,275,59.49877,-140.51361,59.50763,-140.53161,240,Yakutat,201,300,Yakutat Gullies,EASTERN GOA,GULLY,,,0,Y,Good performance,253,259,657,0,10110,arrowtooth flounder,Atheresthes stomias,410,Female,554,6,,,,6,1,6,5-Oct-20
GOA,2015,-699,-14937,201501,143,276,59.53981,-140.28925,59.53242,-140.26858,141,Yakutat,101,200,Yakataga Shelf,EASTERN GOA,SHELF,,,0,Y,Good performance,169,175,666,0,10110,arrowtooth flounder,Atheresthes stomias,390,Female,542,8,,,,1,1,6,5-Oct-20
GOA,2015,-699,-14938,201501,143,277,59.37457,-139.6604,59.38268,-139.68043,142,Yakutat,101,200,Yakutat Flats,EASTERN GOA,SHELF,,,0,Y,Good performance,121,127,677,0,10110,arrowtooth flounder,Atheresthes stomias,230,Female,110,3,,,,6,1,3,5-Oct-20
GOA,2015,-699,-14938,201501,143,277,59.37457,-139.6604,59.38268,-139.68043,142,Yakutat,101,200,Yakutat Flats,EASTERN GOA,SHELF,,,0,Y,Good performance,121,127,678,0,10110,arrowtooth flounder,Atheresthes stomias,540,Female,1420,10,,,,6,1,6,5-Oct-20
GOA,2015,-699,-14939,201501,143,278,59.66973,-139.93345,59.65696,-139.93234,40,Yakutat,1,100,Yakutat Shallows,EASTERN GOA,SHELF,,,0,Y,Good performance,139,145,686,0,10110,arrowtooth flounder,Atheresthes stomias,300,Female,190,6,,,,6,1,6,5-Oct-20
GOA,2015,-699,-14942,201501,143,281,59.15528,-138.93908,59.16508,-138.95836,40,Yakutat,1,100,Yakutat Shallows,EASTERN GOA,SHELF,,,0,Y,Good performance,44,51,694,0,10110,arrowtooth flounder,Atheresthes stomias,250,Male,154,3,,,,6,1,3,5-Oct-20
GOA,2015,-699,-14944,201501,143,283,59.0931,-138.84913,59.09725,-138.87301,40,Yakutat,1,100,Yakutat Shallows,EASTERN GOA,SHELF,,,0,Y,Good performance,65,72,703,0,10110,arrowtooth flounder,Atheresthes stomias,220,Male,90,2,,,,6,1,3,5-Oct-20
GOA,2015,-699,-14947,201501,143,286,58.44586,-137.76338,58.45406,-137.74463,143,Yakutat,101,200,Fairweather Shelf,EASTERN GOA,SHELF,,,0,Y,Good performance,164,170,712,0,10110,arrowtooth flounder,Atheresthes stomias,260,Male,140,,,,,6,1,,5-Oct-20
GOA,2015,-699,-14949,201501,143,288,58.31495,-137.2148,58.32181,-137.23592,143,Yakutat,101,200,Fairweather Shelf,EASTERN GOA,SHELF,,,0,Y,Good performance,174,180,723,0,10110,arrowtooth flounder,Atheresthes stomias,240,Male,86,3,,,,6,1,3,5-Oct-20
GOA,2015,-699,-14952,201501,143,291,57.26881,-136.29586,57.25659,-136.28887,351,Southeastern,301,500,Southeastern Slope,EASTERN GOA,SLOPE,,,0,Y,Good performance,326,332,731,0,10110,arrowtooth flounder,Atheresthes stomias,400,Male,616,5,,,,6,1,6,5-Oct-20
GOA,2015,-699,-14952,201501,143,291,57.26881,-136.29586,57.25659,-136.28887,351,Southeastern,301,500,Southeastern Slope,EASTERN GOA,SLOPE,,,0,Y,Good performance,326,332,735,0,10110,arrowtooth flounder,Atheresthes stomias,550,Female,1724,9,,,,6,1,6,5-Oct-20
GOA,2015,-699,-14953,201501,143,292,57.26661,-136.29705,57.27962,-136.30372,351,Southeastern,301,500,Southeastern Slope,EASTERN GOA,SLOPE,,,0,Y,Good performance,335,341,743,0,10110,arrowtooth flounder,Atheresthes stomias,440,Male,716,6,,,,6,1,6,5-Oct-20
GOA,2015,-699,-14956,201501,143,295,56.52453,-135.69931,56.51263,-135.69062,250,Southeastern,201,300,Baranof-Chichagof Slope,EASTERN GOA,SLOPE,,,0,Y,Good performance,215,221,762,0,10110,arrowtooth flounder,Atheresthes stomias,510,Female,1326,8,,,,6,1,6,5-Oct-20
GOA,2015,-699,-14961,201501,143,300,55.81783,-134.88243,55.81099,-134.90026,151,Southeastern,101,200,Prince of Wales Shelf,EASTERN GOA,SHELF,,,0,Y,Good performance,184,184,777,0,10110,arrowtooth flounder,Atheresthes stomias,220,Female,74,2,,,,6,1,3,5-Oct-20
GOA,2015,-699,-14961,201501,143,300,55.81783,-134.88243,55.81099,-134.90026,151,Southeastern,101,200,Prince of Wales Shelf,EASTERN GOA,SHELF,,,0,Y,Good performance,184,184,779,0,10110,arrowtooth flounder,Atheresthes stomias,160,Female,34,1,,,,6,1,3,5-Oct-20
GOA,2015,-699,-14967,201501,143,306,55.47984,-134.29083,55.49256,-134.28335,151,Southeastern,101,200,Prince of Wales Shelf,EASTERN GOA,SHELF,,,0,Y,Good performance,157,164,798,0,10110,arrowtooth flounder,Atheresthes stomias,280,Female,168,3,,,,6,1,3,5-Oct-20
GOA,2015,-699,-14967,201501,143,306,55.47984,-134.29083,55.49256,-134.28335,151,Southeastern,101,200,Prince of Wales Shelf,EASTERN GOA,SHELF,,,0,Y,Good performance,157,164,808,0,10110,arrowtooth flounder,Atheresthes stomias,280,Male,186,,,,,6,1,,5-Oct-20
GOA,2015,-699,-14968,201501,143,307,55.6416,-134.16792,55.64631,-134.14517,251,Southeastern,201,300,Prince of Wales Slope/Gullies,EASTERN GOA,SLOPE,,,0,Y,Good performance,214,220,816,0,10110,arrowtooth flounder,Atheresthes stomias,780,Female,5876,,,,,6,1,,5-Oct-20
GOA,2015,-699,-14969,201501,143,308,55.59165,-134.16387,55.6006,-134.14683,151,Southeastern,101,200,Prince of Wales Shelf,EASTERN GOA,SHELF,,,0,Y,Good performance,158,165,830,0,10110,arrowtooth flounder,Atheresthes stomias,150,Male,24,1,,,,6,1,3,5-Oct-20
GOA,2015,-699,-14969,201501,143,308,55.59165,-134.16387,55.6006,-134.14683,151,Southeastern,101,200,Prince of Wales Shelf,EASTERN GOA,SHELF,,,0,Y,Good performance,158,165,832,0,10110,arrowtooth flounder,Atheresthes stomias,180,Female,46,,,,,6,1,,5-Oct-20
GOA,2017,-715,-16908,201701,143,204,59.19892,-150.34945,59.19906,-150.32259,133,Kodiak,101,200,Kenai Flats,CENTRAL GOA,SHELF,,,0,Y,Good performance,178,183,347,0,10110,arrowtooth flounder,Atheresthes stomias,460,Male,676,7,,,,1,1,6,5-Oct-20
GOA,2017,-715,-16911,201701,143,207,58.94226,-151.01372,58.94768,-150.99073,132,Kodiak,101,200,Barren Islands,CENTRAL GOA,SHELF,,,0,Y,Good performance,166,173,354,0,10110,arrowtooth flounder,Atheresthes stomias,300,Female,212,3,,,,1,1,7,5-Oct-20
GOA,2017,-715,-16913,201701,143,209,58.94218,-150.45361,58.94165,-150.42718,131,Kodiak,101,200,Portlock Flats,CENTRAL GOA,SHELF,,,0,Y,Good performance,126,133,358,0,10110,arrowtooth flounder,Atheresthes stomias,360,Female,364,4,,,,1,1,6,5-Oct-20
GOA,2017,-715,-16919,201701,143,215,58.65022,-150.15587,58.64949,-150.13066,131,Kodiak,101,200,Portlock Flats,CENTRAL GOA,SHELF,,,0,Y,Good performance,115,122,370,0,10110,arrowtooth flounder,Atheresthes stomias,310,Female,252,4,,,,1,1,6,5-Oct-20
GOA,2017,-715,-16921,201701,143,217,58.72706,-149.85629,58.72681,-149.83054,131,Kodiak,101,200,Portlock Flats,CENTRAL GOA,SHELF,,,0,Y,Good performance,168,174,373,0,10110,arrowtooth flounder,Atheresthes stomias,490,Female,996,7,,,,1,1,6,5-Oct-20
GOA,2017,-715,-16924,201701,143,220,58.95271,-149.74143,58.96418,-149.75441,230,Kodiak,201,300,Kenai Gullies,CENTRAL GOA,GULLY,,,0,Y,Good performance,225,231,380,0,10110,arrowtooth flounder,Atheresthes stomias,420,Male,590,5,,,,1,1,6,5-Oct-20
GOA,2017,-715,-16926,201701,143,222,59.2899,-149.83063,59.30198,-149.81942,133,Kodiak,101,200,Kenai Flats,CENTRAL GOA,SHELF,,,0,Y,Good performance,189,195,383,0,10110,arrowtooth flounder,Atheresthes stomias,400,Female,522,5,,,,1,1,6,5-Oct-20
GOA,2017,-715,-17307,201701,143,225,60.03711,-149.36127,60.02408,-149.36059,33,Kodiak,1,100,Kenai Peninsula,CENTRAL GOA,SHELF,,,0,Y,Good performance,285,291,390,0,10110,arrowtooth flounder,Atheresthes stomias,430,Female,676,6,,,,1,1,6,5-Oct-20
GOA,2017,-715,-17310,201701,143,228,59.73318,-149.68004,59.72374,-149.6625,33,Kodiak,1,100,Kenai Peninsula,CENTRAL GOA,SHELF,,,0,Y,Good performance,291,297,396,0,10110,arrowtooth flounder,Atheresthes stomias,360,Male,488,5,,,,1,1,3,5-Oct-20
GOA,2017,-715,-17311,201701,143,229,59.08673,-148.08635,59.0948,-148.10643,134,Kodiak,101,200,Kodiak Outer Shelf,CENTRAL GOA,SHELF,,,0,Y,Good performance,135,141,398,0,10110,arrowtooth flounder,Atheresthes stomias,300,Female,202,3,,,,1,1,3,5-Oct-20
GOA,2017,-715,-17314,201701,143,232,59.25942,-147.49888,59.26568,-147.51452,134,Kodiak,101,200,Kodiak Outer Shelf,CENTRAL GOA,SHELF,,,4.4,Y,Large fish catch affected net performance,147,152,403,0,10110,arrowtooth flounder,Atheresthes stomias,600,Female,1736,16,,,,1,1,6,5-Oct-20
GOA,2011,-667,-7744,201101,143,82,55.76027,-159.42927,55.75032,-159.44518,12,Shumagin,1,100,Lower Alaska Peninsula,WESTERN GOA,SHELF,,,0,Y,Good performance,85,93,289,0,10110,arrowtooth flounder,Atheresthes stomias,350,Male,314,6,,,,6,1,6,5-Oct-20
GOA,2011,-667,-7744,201101,143,82,55.76027,-159.42927,55.75032,-159.44518,12,Shumagin,1,100,Lower Alaska Peninsula,WESTERN GOA,SHELF,,,0,Y,Good performance,85,93,303,0,10110,arrowtooth flounder,Atheresthes stomias,510,Female,1242,8,,,,6,1,6,5-Oct-20
GOA,2011,-667,-7744,201101,143,82,55.76027,-159.42927,55.75032,-159.44518,12,Shumagin,1,100,Lower Alaska Peninsula,WESTERN GOA,SHELF,,,0,Y,Good performance,85,93,309,0,10110,arrowtooth flounder,Atheresthes stomias,290,Female,201,4,,,,6,1,6,5-Oct-20
GOA,2011,-667,-7750,201101,143,88,55.93113,-158.47017,55.9294,-158.4468,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,,,0,Y,Good performance,89,97,316,0,10110,arrowtooth flounder,Atheresthes stomias,230,Female,92,2,,,,6,1,6,5-Oct-20
GOA,2011,-667,-7753,201101,143,91,56.0227,-157.7335,56.0356,-157.72825,21,Chirikof,1,100,Semidi Bank,CENTRAL GOA,SHELF,,,0,Y,Good performance,86,94,330,0,10110,arrowtooth flounder,Atheresthes stomias,280,Female,196,3,,,,6,1,6,5-Oct-20
GOA,2011,-667,-7757,201101,143,95,56.67787,-157.44387,56.66997,-157.42378,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,,,0,Y,Good performance,37,44,348,0,10110,arrowtooth flounder,Atheresthes stomias,590,Female,1642,21,,,,6,1,6,5-Oct-20
GOA,2011,-667,-7759,201101,143,97,56.6679,-156.8736,56.65408,-156.87337,121,Chirikof,101,200,Shelikof Edge,CENTRAL GOA,SHELF,,,0,Y,Good performance,109,116,354,0,10110,arrowtooth flounder,Atheresthes stomias,530,Female,1178,9,,,,6,1,6,5-Oct-20
GOA,2011,-667,-7759,201101,143,97,56.6679,-156.8736,56.65408,-156.87337,121,Chirikof,101,200,Shelikof Edge,CENTRAL GOA,SHELF,,,0,Y,Good performance,109,116,356,0,10110,arrowtooth flounder,Atheresthes stomias,250,Female,112,2,,,,6,1,6,5-Oct-20
GOA,2011,-667,-7759,201101,143,97,56.6679,-156.8736,56.65408,-156.87337,121,Chirikof,101,200,Shelikof Edge,CENTRAL GOA,SHELF,,,0,Y,Good performance,109,116,360,0,10110,arrowtooth flounder,Atheresthes stomias,190,Female,54,2,,,,6,1,6,5-Oct-20
GOA,2011,-667,-7763,201101,143,101,56.47685,-156.67118,56.46445,-156.67243,121,Chirikof,101,200,Shelikof Edge,CENTRAL GOA,SHELF,,,0,Y,Good performance,165,171,368,0,10110,arrowtooth flounder,Atheresthes stomias,680,Female,2876,16,,,,6,1,6,5-Oct-20
GOA,2011,-667,-7763,201101,143,101,56.47685,-156.67118,56.46445,-156.67243,121,Chirikof,101,200,Shelikof Edge,CENTRAL GOA,SHELF,,,0,Y,Good performance,165,171,370,0,10110,arrowtooth flounder,Atheresthes stomias,690,Female,3340,17,,,,6,1,6,5-Oct-20
GOA,2011,-667,-7763,201101,143,101,56.47685,-156.67118,56.46445,-156.67243,121,Chirikof,101,200,Shelikof Edge,CENTRAL GOA,SHELF,,,0,Y,Good performance,165,171,377,0,10110,arrowtooth flounder,Atheresthes stomias,370,Male,402,5,,,,6,1,6,5-Oct-20
GOA,2017,-715,-17318,201701,143,236,59.57379,-147.03269,59.57902,-147.05605,230,Kodiak,201,300,Kenai Gullies,CENTRAL GOA,GULLY,,,0,Y,Good performance,207,213,412,0,10110,arrowtooth flounder,Atheresthes stomias,480,Female,876,6,,,,1,1,6,5-Oct-20
GOA,2017,-715,-17321,201701,143,239,60.20687,-145.64858,60.20044,-145.62472,41,Yakutat,1,100,Middleton Shallows,EASTERN GOA,SHELF,,,0,Y,Good performance,83,89,415,0,10110,arrowtooth flounder,Atheresthes stomias,410,Female,508,7,,,,1,1,6,5-Oct-20
GOA,2017,-715,-17239,201701,143,241,59.9139,-145.10058,59.90923,-145.12607,140,Yakutat,101,200,Middleton Shelf,EASTERN GOA,SHELF,,,0,Y,Good performance,152,158,419,0,10110,arrowtooth flounder,Atheresthes stomias,410,Female,582,5,,,,1,1,6,5-Oct-20
GOA,2017,-715,-17241,201701,143,243,59.95296,-144.72448,59.9529,-144.75041,140,Yakutat,101,200,Middleton Shelf,EASTERN GOA,SHELF,,,0,Y,Good performance,231,237,423,0,10110,arrowtooth flounder,Atheresthes stomias,410,Male,504,7,,,,1,1,4,5-Oct-20
GOA,2017,-715,-17262,201701,143,264,58.63268,-138.34943,58.62376,-138.33013,143,Yakutat,101,200,Fairweather Shelf,EASTERN GOA,SHELF,,,0,Y,Good performance,129,135,458,0,10110,arrowtooth flounder,Atheresthes stomias,260,Female,138,3,,,,1,1,6,5-Oct-20
GOA,2017,-715,-17265,201701,143,267,58.38015,-137.30843,58.37253,-137.28768,143,Yakutat,101,200,Fairweather Shelf,EASTERN GOA,SHELF,,,0,Y,Good performance,163,169,461,0,10110,arrowtooth flounder,Atheresthes stomias,450,Male,760,12,,,,1,1,6,5-Oct-20
GOA,2017,-715,-17266,201701,143,268,58.29836,-137.14337,58.28474,-137.14399,143,Yakutat,101,200,Fairweather Shelf,EASTERN GOA,SHELF,,,0,Y,Good performance,155,161,464,0,10110,arrowtooth flounder,Atheresthes stomias,370,Male,456,6,,,,1,1,6,5-Oct-20
GOA,2017,-715,-17270,201701,143,272,57.49405,-136.25576,57.50619,-136.26782,150,Southeastern,101,200,Baranof-Chichagof Shelf,EASTERN GOA,SHELF,,,0,Y,Good performance,107,113,472,0,10110,arrowtooth flounder,Atheresthes stomias,500,Female,1082,9,,,,1,1,6,5-Oct-20
GOA,2017,-715,-17274,201701,143,276,56.64034,-135.72911,56.62756,-135.72243,150,Southeastern,101,200,Baranof-Chichagof Shelf,EASTERN GOA,SHELF,,,0,Y,Good performance,192,198,478,0,10110,arrowtooth flounder,Atheresthes stomias,360,Male,358,4,,,,1,1,6,5-Oct-20
GOA,2011,-667,-7780,201101,143,119,56.90962,-156.3551,56.89798,-156.34688,121,Chirikof,101,200,Shelikof Edge,CENTRAL GOA,SHELF,,,0,Y,Good performance,174,181,387,0,10110,arrowtooth flounder,Atheresthes stomias,660,Female,2532,14,,,,6,1,6,5-Oct-20
GOA,2011,-667,-7789,201101,143,128,56.62132,-155.94083,56.63217,-155.92815,220,Chirikof,201,300,Lower Shelikof Gully,CENTRAL GOA,GULLY,,,0,Y,Good performance,270,276,390,0,10110,arrowtooth flounder,Atheresthes stomias,810,Female,4646,23,,,,6,1,6,5-Oct-20
GOA,2011,-667,-7801,201101,143,140,56.90952,-154.75485,56.90968,-154.7798,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,,,0,Y,Good performance,43,50,400,0,10110,arrowtooth flounder,Atheresthes stomias,140,Male,22,1,,,,6,1,3,5-Oct-20
GOA,2011,-667,-7807,201101,143,146,56.75095,-155.19033,56.73913,-155.20258,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,,,0,Y,Good performance,82,89,402,0,10110,arrowtooth flounder,Atheresthes stomias,750,Female,4486,15,,,,6,1,6,5-Oct-20
GOA,2011,-667,-7815,201101,143,154,57.92748,-154.79413,57.92282,-154.81687,121,Chirikof,101,200,Shelikof Edge,CENTRAL GOA,SHELF,,,0,Y,Good performance,110,110,409,0,10110,arrowtooth flounder,Atheresthes stomias,680,Female,2892,14,,,,6,1,6,5-Oct-20
GOA,2011,-667,-7819,201101,143,158,57.56043,-154.8923,57.57352,-154.88765,232,Kodiak,201,300,Upper Shelikof Gully,CENTRAL GOA,GULLY,,,0,Y,Good performance,216,223,416,0,10110,arrowtooth flounder,Atheresthes stomias,690,Female,2856,14,,,,6,1,6,5-Oct-20
GOA,2011,-667,-7820,201101,143,159,57.64608,-154.81303,57.65648,-154.80085,232,Kodiak,201,300,Upper Shelikof Gully,CENTRAL GOA,GULLY,,,0,Y,Good performance,216,222,417,0,10110,arrowtooth flounder,Atheresthes stomias,690,Female,3170,13,,,,6,1,6,5-Oct-20
GOA,2011,-667,-7825,201101,143,164,57.9826,-152.11925,57.98088,-152.09462,130,Kodiak,101,200,Albatross Gullies,CENTRAL GOA,GULLY,,,0,Y,Good performance,170,176,425,0,10110,arrowtooth flounder,Atheresthes stomias,130,Female,18,2,,,,6,1,4,5-Oct-20
GOA,2011,-667,-7825,201101,143,164,57.9826,-152.11925,57.98088,-152.09462,130,Kodiak,101,200,Albatross Gullies,CENTRAL GOA,GULLY,,,0,Y,Good performance,170,176,438,0,10110,arrowtooth flounder,Atheresthes stomias,300,Male,238,4,,,,6,1,4,5-Oct-20
GOA,2011,-667,-7826,201101,143,165,58.04942,-152.01312,58.04822,-151.98813,130,Kodiak,101,200,Albatross Gullies,CENTRAL GOA,GULLY,,,0,Y,Good performance,127,134,441,0,10110,arrowtooth flounder,Atheresthes stomias,360,Female,430,5,,,,6,1,4,5-Oct-20
GOA,2011,-667,-7826,201101,143,165,58.04942,-152.01312,58.04822,-151.98813,130,Kodiak,101,200,Albatross Gullies,CENTRAL GOA,GULLY,,,0,Y,Good performance,127,134,447,0,10110,arrowtooth flounder,Atheresthes stomias,310,Male,290,6,,,,6,1,4,5-Oct-20
GOA,2011,-667,-7826,201101,143,165,58.04942,-152.01312,58.04822,-151.98813,130,Kodiak,101,200,Albatross Gullies,CENTRAL GOA,GULLY,,,0,Y,Good performance,127,134,448,0,10110,arrowtooth flounder,Atheresthes stomias,440,Male,662,10,,,,6,1,4,5-Oct-20
GOA,2011,-667,-7826,201101,143,165,58.04942,-152.01312,58.04822,-151.98813,130,Kodiak,101,200,Albatross Gullies,CENTRAL GOA,GULLY,,,0,Y,Good performance,127,134,450,0,10110,arrowtooth flounder,Atheresthes stomias,270,Male,166,4,,,,6,1,4,5-Oct-20
GOA,2017,-715,-17279,201701,143,281,56.08057,-135.04943,56.08041,-135.02471,350,Southeastern,301,500,Southeastern Deep Gullies,EASTERN GOA,GULLY,,,0,Y,Good performance,378,384,486,0,10110,arrowtooth flounder,Atheresthes stomias,510,Female,996,7,,,,1,1,6,5-Oct-20
GOA,2017,-715,-17289,201701,143,291,55.35895,-134.69463,55.36937,-134.7091,251,Southeastern,201,300,Prince of Wales Slope/Gullies,EASTERN GOA,SLOPE,,,1.11,Y,Completed tow,210,217,491,0,10110,arrowtooth flounder,Atheresthes stomias,260,Male,142,3,,,,1,1,3,5-Oct-20
GOA,2017,-715,-17293,201701,143,295,55.65129,-134.3398,55.64357,-134.32121,251,Southeastern,201,300,Prince of Wales Slope/Gullies,EASTERN GOA,SLOPE,,,0,Y,Good performance,201,208,499,0,10110,arrowtooth flounder,Atheresthes stomias,590,Female,1772,13,,,,1,1,6,5-Oct-20
GOA,2017,-715,-17294,201701,143,296,55.90831,-133.80881,55.89569,-133.80228,50,Southeastern,1,100,Southeastern Shallows,EASTERN GOA,SHELF,,,0,Y,Good performance,106,114,501,0,10110,arrowtooth flounder,Atheresthes stomias,530,Female,1536,7,,,,1,1,6,5-Oct-20
GOA,2017,-715,-17296,201701,143,298,55.55104,-133.78666,55.56281,-133.77582,151,Southeastern,101,200,Prince of Wales Shelf,EASTERN GOA,SHELF,,,0,Y,Good performance,143,149,505,0,10110,arrowtooth flounder,Atheresthes stomias,480,Female,1286,7,,,,1,1,6,5-Oct-20
GOA,2017,-715,-17299,201701,143,302,55.35939,-134.08835,55.34996,-134.07193,151,Southeastern,101,200,Prince of Wales Shelf,EASTERN GOA,SHELF,,,0,Y,Good performance,118,125,508,0,10110,arrowtooth flounder,Atheresthes stomias,290,Female,180,3,,,,1,1,7,5-Oct-20
GOA,2017,-715,-17305,201701,143,307,54.63492,-133.24463,54.64107,-133.26101,350,Southeastern,301,500,Southeastern Deep Gullies,EASTERN GOA,GULLY,,,1.12,Y,Hauled back early due to hang(s),364,371,518,0,10110,arrowtooth flounder,Atheresthes stomias,630,Female,2262,10,,,,1,1,6,5-Oct-20
GOA,2017,-716,-16397,201701,148,6,52.49735,-169.71213,52.49575,-169.69175,210,Shumagin,201,300,Shumagin Slope,WESTERN GOA,SLOPE,,,0,Y,Good performance,239,245,3,0,10110,arrowtooth flounder,Atheresthes stomias,430,Female,634,8,,,,1,1,6,5-Oct-20
GOA,2017,-716,-16399,201701,148,8,52.51158,-169.60627,52.50309,-169.62358,210,Shumagin,201,300,Shumagin Slope,WESTERN GOA,SLOPE,,,0,Y,Good performance,237,243,8,0,10110,arrowtooth flounder,Atheresthes stomias,360,Female,334,4,,,,1,1,6,5-Oct-20
GOA,2017,-716,-16402,201701,148,12,53.06097,-168.13159,53.06189,-168.10817,111,Shumagin,101,200,Shumagin Outer Shelf,WESTERN GOA,SHELF,,,0,Y,Good performance,100,107,15,0,10110,arrowtooth flounder,Atheresthes stomias,490,Female,950,7,,,,1,1,6,5-Oct-20
GOA,2017,-716,-16408,201701,148,17,53.626,-166.16696,53.61697,-166.18577,111,Shumagin,101,200,Shumagin Outer Shelf,WESTERN GOA,SHELF,,,0,Y,Good performance,92,99,26,0,10110,arrowtooth flounder,Atheresthes stomias,450,Male,732,10,,,,1,1,6,5-Oct-20
GOA,2011,-667,-7829,201101,143,168,57.93057,-151.59388,57.94153,-151.57838,31,Kodiak,1,100,Albatross Banks,CENTRAL GOA,SHELF,,,0,Y,Good performance,66,74,458,0,10110,arrowtooth flounder,Atheresthes stomias,470,Male,796,12,,,,6,1,4,5-Oct-20
GOA,2011,-667,-7990,201101,143,181,58.17263,-151.57402,58.16213,-151.58922,130,Kodiak,101,200,Albatross Gullies,CENTRAL GOA,GULLY,,,0,Y,Good performance,110,117,467,0,10110,arrowtooth flounder,Atheresthes stomias,340,Male,358,7,,,,6,1,4,5-Oct-20
GOA,2011,-667,-7990,201101,143,181,58.17263,-151.57402,58.16213,-151.58922,130,Kodiak,101,200,Albatross Gullies,CENTRAL GOA,GULLY,,,0,Y,Good performance,110,117,471,0,10110,arrowtooth flounder,Atheresthes stomias,420,Male,640,7,,,,6,1,4,5-Oct-20
GOA,2011,-667,-7997,201101,143,188,58.03345,-153.23043,58.03613,-153.25638,35,Kodiak,1,100,Northern Kodiak Shallows,CENTRAL GOA,SHELF,,,0,Y,Good performance,43,50,488,0,10110,arrowtooth flounder,Atheresthes stomias,220,Male,84,3,,,,6,1,3,5-Oct-20
GOA,2011,-667,-7998,201101,143,189,58.04097,-153.4041,58.04748,-153.42692,35,Kodiak,1,100,Northern Kodiak Shallows,CENTRAL GOA,SHELF,,,0,Y,Good performance,41,49,499,0,10110,arrowtooth flounder,Atheresthes stomias,130,Male,14,1,,,,6,1,6,5-Oct-20
GOA,2017,-716,-16413,201701,148,22,53.76988,-164.47047,53.7673,-164.49484,111,Shumagin,101,200,Shumagin Outer Shelf,WESTERN GOA,SHELF,,,0,Y,Good performance,103,110,34,0,10110,arrowtooth flounder,Atheresthes stomias,530,Female,1296,10,,,,1,1,6,5-Oct-20
GOA,2017,-716,-16419,201701,148,28,54.38141,-163.9998,54.37513,-164.01986,11,Shumagin,1,100,Davidson Bank,WESTERN GOA,SHELF,,,0,Y,Good performance,98,104,39,0,10110,arrowtooth flounder,Atheresthes stomias,570,Female,1562,9,,,,1,1,6,5-Oct-20
GOA,2017,-716,-16422,201701,148,31,54.49072,-163.48209,54.49415,-163.50566,11,Shumagin,1,100,Davidson Bank,WESTERN GOA,SHELF,,,0,Y,Good performance,98,104,46,0,10110,arrowtooth flounder,Atheresthes stomias,330,Female,272,4,,,,1,1,6,5-Oct-20
GOA,2017,-716,-16423,201701,148,32,54.46037,-163.57634,54.46081,-163.59969,11,Shumagin,1,100,Davidson Bank,WESTERN GOA,SHELF,,,0,Y,Good performance,101,107,47,0,10110,arrowtooth flounder,Atheresthes stomias,200,Male,54,2,,,,1,1,3,5-Oct-20
GOA,2017,-716,-16384,201701,148,41,54.53302,-161.18283,54.53779,-161.20509,13,Shumagin,1,100,Shumagin Bank,WESTERN GOA,SHELF,,,0,Y,Good performance,125,132,64,0,10110,arrowtooth flounder,Atheresthes stomias,370,Female,394,5,,,,1,1,6,5-Oct-20
GOA,2017,-716,-16386,201701,148,43,54.5421,-160.65936,54.54207,-160.63523,110,Shumagin,101,200,Sanak Gully,WESTERN GOA,GULLY,,,0,Y,Good performance,135,142,68,0,10110,arrowtooth flounder,Atheresthes stomias,380,Female,464,5,,,,1,1,6,5-Oct-20
