"","REGION","CEATTLE_PRED","CEATTLE_PREY","preyNum","ageLenbin_pred","Lbin_pred","ageLenbin_prey","Lbin_prey","mnMONTH","PredL_mn","PreyL_mn","sumCNT","sumPred","TotpreyWt_kg_sum","TotpreyWt_kg_prop","Est_Prey_wt_by_length","Est_prop_by_wt_prey"
"3020","GOA","ArrowtoothF","P. Cod","2","9","51.2819975309169","12","90.2625198179257","-999","-999","-999","0","0","0",0,0,0
"3021","GOA","ArrowtoothF","ArrowtoothF","3","9","51.2819975309169","1","0","-999","-999","-999","0","0","0",0,0,0
"3022","GOA","ArrowtoothF","ArrowtoothF","3","9","51.2819975309169","3","28.3575886622413","-999","-999","-999","0","0","0",0,0,0
"3023","GOA","ArrowtoothF","ArrowtoothF","3","9","51.2819975309169","4","33.7774892607602","-999","-999","-999","0","0","0",0,0,0
"3024","GOA","ArrowtoothF","ArrowtoothF","3","9","51.2819975309169","5","38.4261421459915","-999","-999","-999","0","0","0",0,0,0
"3025","GOA","ArrowtoothF","ArrowtoothF","3","9","51.2819975309169","6","42.4132952781495","-999","-999","-999","0","0","0",0,0,0
"3026","GOA","ArrowtoothF","ArrowtoothF","3","9","51.2819975309169","7","45.8330795665791","-999","-999","-999","0","0","0",0,0,0
"3027","GOA","ArrowtoothF","ArrowtoothF","3","9","51.2819975309169","8","48.7662311641604","-999","-999","-999","0","0","0",0,0,0
"3028","GOA","ArrowtoothF","ArrowtoothF","3","9","51.2819975309169","9","51.2819975309169","-999","-999","-999","0","0","0",0,0,0
"3029","GOA","ArrowtoothF","ArrowtoothF","3","9","51.2819975309169","10","53.4397722662296","-999","-999","-999","0","0","0",0,0,0
"3030","GOA","ArrowtoothF","ArrowtoothF","3","9","51.2819975309169","11","55.2904973056762","-999","-999","-999","0","0","0",0,0,0
"3031","GOA","ArrowtoothF","ArrowtoothF","3","9","51.2819975309169","12","56.8778655863315","-999","-999","-999","0","0","0",0,0,0
"3032","GOA","ArrowtoothF","ArrowtoothF","3","9","51.2819975309169","13","58.2393525737146","-999","-999","-999","0","0","0",0,0,0
"3033","GOA","ArrowtoothF","ArrowtoothF","3","9","51.2819975309169","14","59.4071010032398","-999","-999","-999","0","0","0",0,0,0
"3034","GOA","ArrowtoothF","ArrowtoothF","3","9","51.2819975309169","15","60.4086797236355","-999","-999","-999","0","0","0",0,0,0
"3035","GOA","ArrowtoothF","ArrowtoothF","3","9","51.2819975309169","16","61.2677345575242","-999","-999","-999","0","0","0",0,0,0
"3036","GOA","ArrowtoothF","ArrowtoothM","4","9","51.2819975309169","1","0","-999","-999","-999","0","0","0",0,0,0
"3037","GOA","ArrowtoothF","ArrowtoothM","4","9","51.2819975309169","3","27.6119956170738","-999","-999","-999","0","0","0",0,0,0
"3038","GOA","ArrowtoothF","ArrowtoothM","4","9","51.2819975309169","4","31.8634974304138","-999","-999","-999","0","0","0",0,0,0
"3039","GOA","ArrowtoothF","ArrowtoothM","4","9","51.2819975309169","5","35.2887399860187","-999","-999","-999","0","0","0",0,0,0
"3040","GOA","ArrowtoothF","ArrowtoothM","4","9","51.2819975309169","6","38.0483028604631","-999","-999","-999","0","0","0",0,0,0
"3041","GOA","ArrowtoothF","ArrowtoothM","4","9","51.2819975309169","7","40.2715577495369","-999","-999","-999","0","0","0",0,0,0
"3042","GOA","ArrowtoothF","ArrowtoothM","4","9","51.2819975309169","8","42.0627335721881","-999","-999","-999","0","0","0",0,0,0
"3043","GOA","ArrowtoothF","ArrowtoothM","4","9","51.2819975309169","9","43.505802850217","-999","-999","-999","0","0","0",0,0,0
"3044","GOA","ArrowtoothF","ArrowtoothM","4","9","51.2819975309169","10","44.6684184432014","-999","-999","-999","0","0","0",0,0,0
"3045","GOA","ArrowtoothF","ArrowtoothM","4","9","51.2819975309169","11","45.6050851976185","-999","-999","-999","0","0","0",0,0,0
"3046","GOA","ArrowtoothF","ArrowtoothM","4","9","51.2819975309169","12","46.3597152009701","-999","-999","-999","0","0","0",0,0,0
"3047","GOA","ArrowtoothF","P. HalibutF","5","9","51.2819975309169","1","0","-999","-999","-999","0","0","0",0,0,0
"3048","GOA","ArrowtoothF","P. HalibutF","5","9","51.2819975309169","2","20.98414476","-999","-999","-999","0","0","0",0,0,0
"3049","GOA","ArrowtoothF","P. HalibutF","5","9","51.2819975309169","3","26.05467079","-999","-999","-999","0","0","0",0,0,0
"3050","GOA","ArrowtoothF","P. HalibutF","5","9","51.2819975309169","4","38.95059085","-999","-999","-999","0","0","0",0,0,0
"3051","GOA","ArrowtoothF","P. HalibutF","5","9","51.2819975309169","5","48.59624731","-999","-999","-999","0","0","0",0,0,0
"3052","GOA","ArrowtoothF","P. HalibutF","5","9","51.2819975309169","6","65.45655466","-999","-999","-999","0","0","0",0,0,0
"3053","GOA","ArrowtoothF","P. HalibutF","5","9","51.2819975309169","7","81.01367555","-999","-999","-999","0","0","0",0,0,0
"3054","GOA","ArrowtoothF","P. HalibutF","5","9","51.2819975309169","8","84.96023659","-999","-999","-999","0","0","0",0,0,0
"3055","GOA","ArrowtoothF","P. HalibutF","5","9","51.2819975309169","9","91.1632273","-999","-999","-999","0","0","0",0,0,0
"3056","GOA","ArrowtoothF","P. HalibutF","5","9","51.2819975309169","10","96.18399758","-999","-999","-999","0","0","0",0,0,0
"3057","GOA","ArrowtoothF","P. HalibutF","5","9","51.2819975309169","11","101.9296683","-999","-999","-999","0","0","0",0,0,0
"3058","GOA","ArrowtoothF","P. HalibutF","5","9","51.2819975309169","12","109.759309","-999","-999","-999","0","0","0",0,0,0
"3059","GOA","ArrowtoothF","P. HalibutF","5","9","51.2819975309169","13","115.4166574","-999","-999","-999","0","0","0",0,0,0
"3060","GOA","ArrowtoothF","P. HalibutF","5","9","51.2819975309169","14","120.9402115","-999","-999","-999","0","0","0",0,0,0
"3061","GOA","ArrowtoothF","P. HalibutF","5","9","51.2819975309169","15","124.4322066","-999","-999","-999","0","0","0",0,0,0
"3062","GOA","ArrowtoothF","P. HalibutF","5","9","51.2819975309169","16","131.5274968","-999","-999","-999","0","0","0",0,0,0
"3063","GOA","ArrowtoothF","P. HalibutM","6","9","51.2819975309169","1","0","-999","-999","-999","0","0","0",0,0,0
"3064","GOA","ArrowtoothF","P. HalibutM","6","9","51.2819975309169","2","22.46023889","-999","-999","-999","0","0","0",0,0,0
"3065","GOA","ArrowtoothF","P. HalibutM","6","9","51.2819975309169","3","27.70955325","-999","-999","-999","0","0","0",0,0,0
"3066","GOA","ArrowtoothF","P. HalibutM","6","9","51.2819975309169","4","38.07012417","-999","-999","-999","0","0","0",0,0,0
"3067","GOA","ArrowtoothF","P. HalibutM","6","9","51.2819975309169","5","47.2093022","-999","-999","-999","0","0","0",0,0,0
"3068","GOA","ArrowtoothF","P. HalibutM","6","9","51.2819975309169","6","59.74949349","-999","-999","-999","0","0","0",0,0,0
"3069","GOA","ArrowtoothF","P. HalibutM","6","9","51.2819975309169","7","71.18448793","-999","-999","-999","0","0","0",0,0,0
"3070","GOA","ArrowtoothF","P. HalibutM","6","9","51.2819975309169","8","74.64537761","-999","-999","-999","0","0","0",0,0,0
"3071","GOA","ArrowtoothF","P. HalibutM","6","9","51.2819975309169","9","79.12410539","-999","-999","-999","0","0","0",0,0,0
"3072","GOA","ArrowtoothF","P. HalibutM","6","9","51.2819975309169","10","83.35769724","-999","-999","-999","0","0","0",0,0,0
"3073","GOA","ArrowtoothF","P. HalibutM","6","9","51.2819975309169","11","86.21980379","-999","-999","-999","0","0","0",0,0,0
"3074","GOA","ArrowtoothF","P. HalibutM","6","9","51.2819975309169","12","90.12457879","-999","-999","-999","0","0","0",0,0,0
"3075","GOA","ArrowtoothF","P. HalibutM","6","9","51.2819975309169","13","91.19153085","-999","-999","-999","0","0","0",0,0,0
"3076","GOA","ArrowtoothF","P. HalibutM","6","9","51.2819975309169","14","94.27554381","-999","-999","-999","0","0","0",0,0,0
"3077","GOA","ArrowtoothF","P. HalibutM","6","9","51.2819975309169","15","96.26814735","-999","-999","-999","0","0","0",0,0,0
"3078","GOA","ArrowtoothF","P. HalibutM","6","9","51.2819975309169","16","98.24412573","-999","-999","-999","0","0","0",0,0,0
"3079","GOA","ArrowtoothF","P. HalibutM","6","9","51.2819975309169","17","102.0207376","-999","-999","-999","0","0","0",0,0,0
"3080","GOA","ArrowtoothF","P. HalibutM","6","9","51.2819975309169","18","103.6909081","-999","-999","-999","0","0","0",0,0,0
"3081","GOA","ArrowtoothF","P. HalibutM","6","9","51.2819975309169","19","104.9241492","-999","-999","-999","0","0","0",0,0,0
"3082","GOA","ArrowtoothF","P. HalibutM","6","9","51.2819975309169","20","110.9688789","-999","-999","-999","0","0","0",0,0,0
"3083","GOA","ArrowtoothF","W. Pollock","1","10","53.4397722662296","5","50.6519135583224","-999","-999","-999","0","0","0",0,0,0
"3084","GOA","ArrowtoothF","W. Pollock","1","10","53.4397722662296","6","54.4225124879526","-999","-999","-999","0","0","0",0,0,0
"3085","GOA","ArrowtoothF","W. Pollock","1","10","53.4397722662296","7","57.2158408779056","-999","-999","-999","0","0","0",0,0,0
"3086","GOA","ArrowtoothF","W. Pollock","1","10","53.4397722662296","8","59.2851894455303","-999","-999","-999","0","0","0",0,0,0
"3087","GOA","ArrowtoothF","W. Pollock","1","10","53.4397722662296","9","60.8182005693683","-999","-999","-999","0","0","0",0,0,0
"3088","GOA","ArrowtoothF","W. Pollock","1","10","53.4397722662296","10","61.9538831424153","-999","-999","-999","0","0","0",0,0,0
"3089","GOA","ArrowtoothF","P. Cod","2","10","53.4397722662296","2","33.7711268114881","-999","-999","-999","0","0","0",0,0,0
"3090","GOA","ArrowtoothF","P. Cod","2","10","53.4397722662296","3","45.4953310737585","-999","-999","-999","0","0","0",0,0,0
"3091","GOA","ArrowtoothF","P. Cod","2","10","53.4397722662296","4","55.1269896899958","-999","-999","-999","0","0","0",0,0,0
"3092","GOA","ArrowtoothF","P. Cod","2","10","53.4397722662296","5","63.0395819328892","-999","-999","-999","0","0","0",0,0,0
"3093","GOA","ArrowtoothF","P. Cod","2","10","53.4397722662296","6","69.5399281865188","-999","-999","-999","0","0","0",0,0,0
"3094","GOA","ArrowtoothF","P. Cod","2","10","53.4397722662296","7","74.8800872797699","-999","-999","-999","0","0","0",0,0,0
"3095","GOA","ArrowtoothF","P. Cod","2","10","53.4397722662296","8","79.2671303738681","-999","-999","-999","0","0","0",0,0,0
"3096","GOA","ArrowtoothF","P. Cod","2","10","53.4397722662296","9","82.8711703984056","-999","-999","-999","0","0","0",0,0,0
"3097","GOA","ArrowtoothF","P. Cod","2","10","53.4397722662296","10","85.8319583870037","-999","-999","-999","0","0","0",0,0,0
"3098","GOA","ArrowtoothF","P. Cod","2","10","53.4397722662296","11","88.2643024935461","-999","-999","-999","0","0","0",0,0,0
"3099","GOA","ArrowtoothF","P. Cod","2","10","53.4397722662296","12","90.2625198179257","-999","-999","-999","0","0","0",0,0,0
"3100","GOA","ArrowtoothF","ArrowtoothF","3","10","53.4397722662296","3","28.3575886622413","-999","-999","-999","0","0","0",0,0,0
"3101","GOA","ArrowtoothF","ArrowtoothF","3","10","53.4397722662296","4","33.7774892607602","-999","-999","-999","0","0","0",0,0,0
"3102","GOA","ArrowtoothF","ArrowtoothF","3","10","53.4397722662296","5","38.4261421459915","-999","-999","-999","0","0","0",0,0,0
"3103","GOA","ArrowtoothF","ArrowtoothF","3","10","53.4397722662296","6","42.4132952781495","-999","-999","-999","0","0","0",0,0,0
"3104","GOA","ArrowtoothF","ArrowtoothF","3","10","53.4397722662296","7","45.8330795665791","-999","-999","-999","0","0","0",0,0,0
"3105","GOA","ArrowtoothF","ArrowtoothF","3","10","53.4397722662296","8","48.7662311641604","-999","-999","-999","0","0","0",0,0,0
"3106","GOA","ArrowtoothF","ArrowtoothF","3","10","53.4397722662296","9","51.2819975309169","-999","-999","-999","0","0","0",0,0,0
"3107","GOA","ArrowtoothF","ArrowtoothF","3","10","53.4397722662296","10","53.4397722662296","-999","-999","-999","0","0","0",0,0,0
"3108","GOA","ArrowtoothF","ArrowtoothF","3","10","53.4397722662296","11","55.2904973056762","-999","-999","-999","0","0","0",0,0,0
"3109","GOA","ArrowtoothF","ArrowtoothF","3","10","53.4397722662296","12","56.8778655863315","-999","-999","-999","0","0","0",0,0,0
"3110","GOA","ArrowtoothF","ArrowtoothF","3","10","53.4397722662296","13","58.2393525737146","-999","-999","-999","0","0","0",0,0,0
"3111","GOA","ArrowtoothF","ArrowtoothF","3","10","53.4397722662296","14","59.4071010032398","-999","-999","-999","0","0","0",0,0,0
"3112","GOA","ArrowtoothF","ArrowtoothF","3","10","53.4397722662296","15","60.4086797236355","-999","-999","-999","0","0","0",0,0,0
"3113","GOA","ArrowtoothF","ArrowtoothF","3","10","53.4397722662296","16","61.2677345575242","-999","-999","-999","0","0","0",0,0,0
"3114","GOA","ArrowtoothF","ArrowtoothM","4","10","53.4397722662296","3","27.6119956170738","-999","-999","-999","0","0","0",0,0,0
"3115","GOA","ArrowtoothF","ArrowtoothM","4","10","53.4397722662296","4","31.8634974304138","-999","-999","-999","0","0","0",0,0,0
"3116","GOA","ArrowtoothF","ArrowtoothM","4","10","53.4397722662296","5","35.2887399860187","-999","-999","-999","0","0","0",0,0,0
"3117","GOA","ArrowtoothF","ArrowtoothM","4","10","53.4397722662296","6","38.0483028604631","-999","-999","-999","0","0","0",0,0,0
"3118","GOA","ArrowtoothF","ArrowtoothM","4","10","53.4397722662296","7","40.2715577495369","-999","-999","-999","0","0","0",0,0,0
"3119","GOA","ArrowtoothF","ArrowtoothM","4","10","53.4397722662296","8","42.0627335721881","-999","-999","-999","0","0","0",0,0,0
"3120","GOA","ArrowtoothF","ArrowtoothM","4","10","53.4397722662296","9","43.505802850217","-999","-999","-999","0","0","0",0,0,0
"3121","GOA","ArrowtoothF","ArrowtoothM","4","10","53.4397722662296","10","44.6684184432014","-999","-999","-999","0","0","0",0,0,0
"3122","GOA","ArrowtoothF","ArrowtoothM","4","10","53.4397722662296","11","45.6050851976185","-999","-999","-999","0","0","0",0,0,0
"3123","GOA","ArrowtoothF","ArrowtoothM","4","10","53.4397722662296","12","46.3597152009701","-999","-999","-999","0","0","0",0,0,0
"3124","GOA","ArrowtoothF","P. HalibutF","5","10","53.4397722662296","1","0","-999","-999","-999","0","0","0",0,0,0
"3125","GOA","ArrowtoothF","P. HalibutF","5","10","53.4397722662296","2","20.98414476","-999","-999","-999","0","0","0",0,0,0
"3126","GOA","ArrowtoothF","P. HalibutF","5","10","53.4397722662296","3","26.05467079","-999","-999","-999","0","0","0",0,0,0
"3127","GOA","ArrowtoothF","P. HalibutF","5","10","53.4397722662296","4","38.95059085","-999","-999","-999","0","0","0",0,0,0
"3128","GOA","ArrowtoothF","P. HalibutF","5","10","53.4397722662296","5","48.59624731","-999","-999","-999","0","0","0",0,0,0
"3129","GOA","ArrowtoothF","P. HalibutF","5","10","53.4397722662296","6","65.45655466","-999","-999","-999","0","0","0",0,0,0
"3130","GOA","ArrowtoothF","P. HalibutF","5","10","53.4397722662296","7","81.01367555","-999","-999","-999","0","0","0",0,0,0
"3131","GOA","ArrowtoothF","P. HalibutF","5","10","53.4397722662296","8","84.96023659","-999","-999","-999","0","0","0",0,0,0
"3132","GOA","ArrowtoothF","P. HalibutF","5","10","53.4397722662296","9","91.1632273","-999","-999","-999","0","0","0",0,0,0
"3133","GOA","ArrowtoothF","P. HalibutF","5","10","53.4397722662296","10","96.18399758","-999","-999","-999","0","0","0",0,0,0
"3134","GOA","ArrowtoothF","P. HalibutF","5","10","53.4397722662296","11","101.9296683","-999","-999","-999","0","0","0",0,0,0
"3135","GOA","ArrowtoothF","P. HalibutF","5","10","53.4397722662296","12","109.759309","-999","-999","-999","0","0","0",0,0,0
"3136","GOA","ArrowtoothF","P. HalibutF","5","10","53.4397722662296","13","115.4166574","-999","-999","-999","0","0","0",0,0,0
"3137","GOA","ArrowtoothF","P. HalibutF","5","10","53.4397722662296","14","120.9402115","-999","-999","-999","0","0","0",0,0,0
"3138","GOA","ArrowtoothF","P. HalibutF","5","10","53.4397722662296","15","124.4322066","-999","-999","-999","0","0","0",0,0,0
"3139","GOA","ArrowtoothF","P. HalibutF","5","10","53.4397722662296","16","131.5274968","-999","-999","-999","0","0","0",0,0,0
"3140","GOA","ArrowtoothF","P. HalibutM","6","10","53.4397722662296","1","0","-999","-999","-999","0","0","0",0,0,0
"3141","GOA","ArrowtoothF","P. HalibutM","6","10","53.4397722662296","2","22.46023889","-999","-999","-999","0","0","0",0,0,0
"3142","GOA","ArrowtoothF","P. HalibutM","6","10","53.4397722662296","3","27.70955325","-999","-999","-999","0","0","0",0,0,0
"3143","GOA","ArrowtoothF","P. HalibutM","6","10","53.4397722662296","4","38.07012417","-999","-999","-999","0","0","0",0,0,0
"3144","GOA","ArrowtoothF","P. HalibutM","6","10","53.4397722662296","5","47.2093022","-999","-999","-999","0","0","0",0,0,0
"3145","GOA","ArrowtoothF","P. HalibutM","6","10","53.4397722662296","6","59.74949349","-999","-999","-999","0","0","0",0,0,0
"3146","GOA","ArrowtoothF","P. HalibutM","6","10","53.4397722662296","7","71.18448793","-999","-999","-999","0","0","0",0,0,0
"3147","GOA","ArrowtoothF","P. HalibutM","6","10","53.4397722662296","8","74.64537761","-999","-999","-999","0","0","0",0,0,0
"3148","GOA","ArrowtoothF","P. HalibutM","6","10","53.4397722662296","9","79.12410539","-999","-999","-999","0","0","0",0,0,0
"3149","GOA","ArrowtoothF","P. HalibutM","6","10","53.4397722662296","10","83.35769724","-999","-999","-999","0","0","0",0,0,0
"3150","GOA","ArrowtoothF","P. HalibutM","6","10","53.4397722662296","11","86.21980379","-999","-999","-999","0","0","0",0,0,0
"3151","GOA","ArrowtoothF","P. HalibutM","6","10","53.4397722662296","12","90.12457879","-999","-999","-999","0","0","0",0,0,0
"3152","GOA","ArrowtoothF","P. HalibutM","6","10","53.4397722662296","13","91.19153085","-999","-999","-999","0","0","0",0,0,0
"3153","GOA","ArrowtoothF","P. HalibutM","6","10","53.4397722662296","14","94.27554381","-999","-999","-999","0","0","0",0,0,0
"3154","GOA","ArrowtoothF","P. HalibutM","6","10","53.4397722662296","15","96.26814735","-999","-999","-999","0","0","0",0,0,0
"3155","GOA","ArrowtoothF","P. HalibutM","6","10","53.4397722662296","16","98.24412573","-999","-999","-999","0","0","0",0,0,0
"3156","GOA","ArrowtoothF","P. HalibutM","6","10","53.4397722662296","17","102.0207376","-999","-999","-999","0","0","0",0,0,0
"3157","GOA","ArrowtoothF","P. HalibutM","6","10","53.4397722662296","18","103.6909081","-999","-999","-999","0","0","0",0,0,0
"3158","GOA","ArrowtoothF","P. HalibutM","6","10","53.4397722662296","19","104.9241492","-999","-999","-999","0","0","0",0,0,0
"3159","GOA","ArrowtoothF","P. HalibutM","6","10","53.4397722662296","20","110.9688789","-999","-999","-999","0","0","0",0,0,0
"3160","GOA","ArrowtoothF","W. Pollock","1","11","55.2904973056762","5","50.6519135583224","-999","-999","-999","0","0","0",0,0,0
"3161","GOA","ArrowtoothF","W. Pollock","1","11","55.2904973056762","6","54.4225124879526","-999","-999","-999","0","0","0",0,0,0
"3162","GOA","ArrowtoothF","W. Pollock","1","11","55.2904973056762","7","57.2158408779056","-999","-999","-999","0","0","0",0,0,0
"3163","GOA","ArrowtoothF","W. Pollock","1","11","55.2904973056762","8","59.2851894455303","-999","-999","-999","0","0","0",0,0,0
"3164","GOA","ArrowtoothF","W. Pollock","1","11","55.2904973056762","9","60.8182005693683","-999","-999","-999","0","0","0",0,0,0
"3165","GOA","ArrowtoothF","W. Pollock","1","11","55.2904973056762","10","61.9538831424153","-999","-999","-999","0","0","0",0,0,0
"3166","GOA","ArrowtoothF","P. Cod","2","11","55.2904973056762","1","0","-999","-999","-999","0","0","0",0,0,0
"3167","GOA","ArrowtoothF","P. Cod","2","11","55.2904973056762","2","33.7711268114881","-999","-999","-999","0","0","0",0,0,0
"3168","GOA","ArrowtoothF","P. Cod","2","11","55.2904973056762","3","45.4953310737585","-999","-999","-999","0","0","0",0,0,0
"3169","GOA","ArrowtoothF","P. Cod","2","11","55.2904973056762","4","55.1269896899958","-999","-999","-999","0","0","0",0,0,0
"3170","GOA","ArrowtoothF","P. Cod","2","11","55.2904973056762","5","63.0395819328892","-999","-999","-999","0","0","0",0,0,0
"3171","GOA","ArrowtoothF","P. Cod","2","11","55.2904973056762","6","69.5399281865188","-999","-999","-999","0","0","0",0,0,0
"3172","GOA","ArrowtoothF","P. Cod","2","11","55.2904973056762","7","74.8800872797699","-999","-999","-999","0","0","0",0,0,0
"3173","GOA","ArrowtoothF","P. Cod","2","11","55.2904973056762","8","79.2671303738681","-999","-999","-999","0","0","0",0,0,0
"3174","GOA","ArrowtoothF","P. Cod","2","11","55.2904973056762","9","82.8711703984056","-999","-999","-999","0","0","0",0,0,0
"3175","GOA","ArrowtoothF","P. Cod","2","11","55.2904973056762","10","85.8319583870037","-999","-999","-999","0","0","0",0,0,0
"3176","GOA","ArrowtoothF","P. Cod","2","11","55.2904973056762","11","88.2643024935461","-999","-999","-999","0","0","0",0,0,0
"3177","GOA","ArrowtoothF","P. Cod","2","11","55.2904973056762","12","90.2625198179257","-999","-999","-999","0","0","0",0,0,0
"3178","GOA","ArrowtoothF","ArrowtoothF","3","11","55.2904973056762","2","22.0384843490003","-999","-999","-999","0","0","0",0,0,0
"3179","GOA","ArrowtoothF","ArrowtoothF","3","11","55.2904973056762","3","28.3575886622413","-999","-999","-999","0","0","0",0,0,0
"3180","GOA","ArrowtoothF","ArrowtoothF","3","11","55.2904973056762","4","33.7774892607602","-999","-999","-999","0","0","0",0,0,0
"3181","GOA","ArrowtoothF","ArrowtoothF","3","11","55.2904973056762","5","38.4261421459915","-999","-999","-999","0","0","0",0,0,0
"3182","GOA","ArrowtoothF","ArrowtoothF","3","11","55.2904973056762","6","42.4132952781495","-999","-999","-999","0","0","0",0,0,0
"3183","GOA","ArrowtoothF","ArrowtoothF","3","11","55.2904973056762","7","45.8330795665791","-999","-999","-999","0","0","0",0,0,0
"3184","GOA","ArrowtoothF","ArrowtoothF","3","11","55.2904973056762","8","48.7662311641604","-999","-999","-999","0","0","0",0,0,0
"3185","GOA","ArrowtoothF","ArrowtoothF","3","11","55.2904973056762","9","51.2819975309169","-999","-999","-999","0","0","0",0,0,0
"3186","GOA","ArrowtoothF","ArrowtoothF","3","11","55.2904973056762","10","53.4397722662296","-999","-999","-999","0","0","0",0,0,0
"3187","GOA","ArrowtoothF","ArrowtoothF","3","11","55.2904973056762","11","55.2904973056762","-999","-999","-999","0","0","0",0,0,0
"3188","GOA","ArrowtoothF","ArrowtoothF","3","11","55.2904973056762","12","56.8778655863315","-999","-999","-999","0","0","0",0,0,0
"3189","GOA","ArrowtoothF","ArrowtoothF","3","11","55.2904973056762","13","58.2393525737146","-999","-999","-999","0","0","0",0,0,0
"3190","GOA","ArrowtoothF","ArrowtoothF","3","11","55.2904973056762","14","59.4071010032398","-999","-999","-999","0","0","0",0,0,0
"3191","GOA","ArrowtoothF","ArrowtoothF","3","11","55.2904973056762","15","60.4086797236355","-999","-999","-999","0","0","0",0,0,0
"3192","GOA","ArrowtoothF","ArrowtoothF","3","11","55.2904973056762","16","61.2677345575242","-999","-999","-999","0","0","0",0,0,0
"3193","GOA","ArrowtoothF","ArrowtoothM","4","11","55.2904973056762","2","22.3349189209266","-999","-999","-999","0","0","0",0,0,0
"3194","GOA","ArrowtoothF","ArrowtoothM","4","11","55.2904973056762","3","27.6119956170738","-999","-999","-999","0","0","0",0,0,0
"3195","GOA","ArrowtoothF","ArrowtoothM","4","11","55.2904973056762","4","31.8634974304138","-999","-999","-999","0","0","0",0,0,0
"3196","GOA","ArrowtoothF","ArrowtoothM","4","11","55.2904973056762","5","35.2887399860187","-999","-999","-999","0","0","0",0,0,0
"3197","GOA","ArrowtoothF","ArrowtoothM","4","11","55.2904973056762","6","38.0483028604631","-999","-999","-999","0","0","0",0,0,0
"3198","GOA","ArrowtoothF","ArrowtoothM","4","11","55.2904973056762","7","40.2715577495369","-999","-999","-999","0","0","0",0,0,0
"3199","GOA","ArrowtoothF","ArrowtoothM","4","11","55.2904973056762","8","42.0627335721881","-999","-999","-999","0","0","0",0,0,0
"3200","GOA","ArrowtoothF","ArrowtoothM","4","11","55.2904973056762","9","43.505802850217","-999","-999","-999","0","0","0",0,0,0
"3201","GOA","ArrowtoothF","ArrowtoothM","4","11","55.2904973056762","10","44.6684184432014","-999","-999","-999","0","0","0",0,0,0
"3202","GOA","ArrowtoothF","ArrowtoothM","4","11","55.2904973056762","11","45.6050851976185","-999","-999","-999","0","0","0",0,0,0
"3203","GOA","ArrowtoothF","ArrowtoothM","4","11","55.2904973056762","12","46.3597152009701","-999","-999","-999","0","0","0",0,0,0
"3204","GOA","ArrowtoothF","P. HalibutF","5","11","55.2904973056762","1","0","-999","-999","-999","0","0","0",0,0,0
"3205","GOA","ArrowtoothF","P. HalibutF","5","11","55.2904973056762","2","20.98414476","-999","-999","-999","0","0","0",0,0,0
"3206","GOA","ArrowtoothF","P. HalibutF","5","11","55.2904973056762","3","26.05467079","-999","-999","-999","0","0","0",0,0,0
"3207","GOA","ArrowtoothF","P. HalibutF","5","11","55.2904973056762","4","38.95059085","-999","-999","-999","0","0","0",0,0,0
"3208","GOA","ArrowtoothF","P. HalibutF","5","11","55.2904973056762","5","48.59624731","-999","-999","-999","0","0","0",0,0,0
"3209","GOA","ArrowtoothF","P. HalibutF","5","11","55.2904973056762","6","65.45655466","-999","-999","-999","0","0","0",0,0,0
"3210","GOA","ArrowtoothF","P. HalibutF","5","11","55.2904973056762","7","81.01367555","-999","-999","-999","0","0","0",0,0,0
"3211","GOA","ArrowtoothF","P. HalibutF","5","11","55.2904973056762","8","84.96023659","-999","-999","-999","0","0","0",0,0,0
"3212","GOA","ArrowtoothF","P. HalibutF","5","11","55.2904973056762","9","91.1632273","-999","-999","-999","0","0","0",0,0,0
"3213","GOA","ArrowtoothF","P. HalibutF","5","11","55.2904973056762","10","96.18399758","-999","-999","-999","0","0","0",0,0,0
"3214","GOA","ArrowtoothF","P. HalibutF","5","11","55.2904973056762","11","101.9296683","-999","-999","-999","0","0","0",0,0,0
"3215","GOA","ArrowtoothF","P. HalibutF","5","11","55.2904973056762","12","109.759309","-999","-999","-999","0","0","0",0,0,0
"3216","GOA","ArrowtoothF","P. HalibutF","5","11","55.2904973056762","13","115.4166574","-999","-999","-999","0","0","0",0,0,0
"3217","GOA","ArrowtoothF","P. HalibutF","5","11","55.2904973056762","14","120.9402115","-999","-999","-999","0","0","0",0,0,0
"3218","GOA","ArrowtoothF","P. HalibutF","5","11","55.2904973056762","15","124.4322066","-999","-999","-999","0","0","0",0,0,0
"3219","GOA","ArrowtoothF","P. HalibutF","5","11","55.2904973056762","16","131.5274968","-999","-999","-999","0","0","0",0,0,0
"3220","GOA","ArrowtoothF","P. HalibutM","6","11","55.2904973056762","1","0","-999","-999","-999","0","0","0",0,0,0
"3221","GOA","ArrowtoothF","P. HalibutM","6","11","55.2904973056762","2","22.46023889","-999","-999","-999","0","0","0",0,0,0
"3222","GOA","ArrowtoothF","P. HalibutM","6","11","55.2904973056762","3","27.70955325","-999","-999","-999","0","0","0",0,0,0
"3223","GOA","ArrowtoothF","P. HalibutM","6","11","55.2904973056762","4","38.07012417","-999","-999","-999","0","0","0",0,0,0
"3224","GOA","ArrowtoothF","P. HalibutM","6","11","55.2904973056762","5","47.2093022","-999","-999","-999","0","0","0",0,0,0
"3225","GOA","ArrowtoothF","P. HalibutM","6","11","55.2904973056762","6","59.74949349","-999","-999","-999","0","0","0",0,0,0
