ParName   Value   Gradient
sel_devs_ats(20,5)     0.556824 -1.07227e-05
sel_devs_ats(20,6)     0.556198  -2.3436e-05
sel_devs_ats(20,7)     0.547544   3.2646e-05
sel_devs_ats(20,8)     0.499866  8.61044e-06
sel_devs_ats(21,2)     0.460374 -2.94783e-05
sel_devs_ats(21,3)      0.58511  4.13216e-06
sel_devs_ats(21,4)     0.608535  1.25158e-05
sel_devs_ats(21,5)     0.583875 -1.30644e-05
sel_devs_ats(21,6)     0.556852 -2.30707e-05
sel_devs_ats(21,7)     0.553786   2.1174e-05
sel_devs_ats(21,8)     0.537157 -4.96109e-05
sel_devs_ats(22,2)     0.459762 -2.23692e-05
sel_devs_ats(22,3)     0.552739  3.76429e-05
sel_devs_ats(22,4)     0.632307  1.11274e-05
sel_devs_ats(22,5)     0.583155 -4.10843e-06
sel_devs_ats(22,6)     0.558924 -2.89651e-06
sel_devs_ats(22,7)     0.548287    4.383e-05
sel_devs_ats(22,8)     0.581449  -1.3363e-05
sel_devs_ats(23,2)     0.579362 -2.08468e-05
sel_devs_ats(23,3)     0.530298  3.86089e-05
sel_devs_ats(23,4)     0.481313   1.4833e-05
sel_devs_ats(23,5)     0.572595 -1.17801e-05
sel_devs_ats(23,6)     0.590081  1.16945e-05
sel_devs_ats(23,7)     0.584684  2.58231e-05
sel_devs_ats(23,8)     0.610718 -3.01242e-05
sel_devs_ats(24,2)     0.584098 -1.97596e-05
sel_devs_ats(24,3)     0.553817  2.23581e-05
sel_devs_ats(24,4)     0.530148  1.09375e-05
sel_devs_ats(24,5)     0.602666 -4.38735e-09
sel_devs_ats(24,6)      0.60852 -6.80218e-06
sel_devs_ats(24,7)     0.608323  1.19411e-05
sel_devs_ats(24,8)     0.622883 -3.62941e-05
sel_devs_ats(25,2)     0.606619 -2.87566e-05
sel_devs_ats(25,3)     0.619755 -2.03576e-06
sel_devs_ats(25,4)     0.656197 -6.44004e-06
sel_devs_ats(25,5)     0.635364  1.53166e-06
sel_devs_ats(25,6)     0.630971 -1.69623e-05
sel_devs_ats(25,7)     0.620848  1.94671e-05
sel_devs_ats(25,8)     0.624684  2.34118e-06
sel_devs_ats(26,2)     0.619214 -1.25613e-05
sel_devs_ats(26,3)     0.642183   1.7332e-05
sel_devs_ats(26,4)      0.67843  2.22205e-05
sel_devs_ats(26,5)     0.654496 -1.37053e-05
sel_devs_ats(26,6)     0.642748  9.72236e-06
sel_devs_ats(26,7)     0.643556  1.03317e-05
sel_devs_ats(26,8)     0.650162 -5.78934e-06
sel_devs_ats(27,2)     0.635706 -1.23876e-05
sel_devs_ats(27,3)     0.654398  7.16268e-06
sel_devs_ats(27,4)     0.701043  3.06008e-05
sel_devs_ats(27,5)     0.673183 -1.14375e-05
sel_devs_ats(27,6)     0.663424  1.01882e-05
sel_devs_ats(27,7)     0.666147  1.96403e-05
sel_devs_ats(27,8)     0.670427 -3.10654e-06
sel_devs_ats(28,2)     0.636707 -2.06055e-05
sel_devs_ats(28,3)     0.650301 -1.82879e-05
sel_devs_ats(28,4)     0.732203 -2.40762e-08
sel_devs_ats(28,5)     0.683699 -3.25728e-05
sel_devs_ats(28,6)      0.67916 -1.57793e-05
sel_devs_ats(28,7)     0.683327  7.33353e-06
sel_devs_ats(28,8)     0.687182 -1.93769e-05
sel_devs_ats(29,2)     0.695517  1.69409e-05
sel_devs_ats(29,3)     0.684169 -1.11256e-05
sel_devs_ats(29,4)     0.610673 -6.31506e-06
sel_devs_ats(29,5)     0.675975 -1.02134e-05
sel_devs_ats(29,6)     0.698288  3.83885e-06
sel_devs_ats(29,7)     0.704118  3.10633e-05
sel_devs_ats(29,8)     0.701608 -3.08011e-06
sel_devs_ats(30,2)     0.683794  1.02543e-05
sel_devs_ats(30,3)     0.680606  4.59649e-07
sel_devs_ats(30,4)      0.63239 -5.25738e-06
sel_devs_ats(30,5)     0.678345  2.01413e-06
sel_devs_ats(30,6)     0.702576  1.72393e-05
sel_devs_ats(30,7)     0.710861  1.87486e-05
sel_devs_ats(30,8)     0.704052 -1.67277e-05
sel_coffs_fsh(1)     -4.10651  9.99274e-08
sel_coffs_fsh(2)     -2.16517 -2.52691e-06
sel_coffs_fsh(3)    -0.883455  2.10373e-06
sel_coffs_fsh(4)      0.35856  2.42779e-06
sel_coffs_fsh(5)     0.338948  -2.0997e-05
sel_coffs_fsh(6)     0.309982  2.43868e-06
sel_coffs_fsh(7)     0.269755  6.61349e-06
sel_coffs_fsh(8)      0.22952 -3.74263e-05
sel_coffs_fsh(9)      0.19454  6.26301e-06
sel_coffs_fsh(10)     0.166952   8.8395e-06
sel_coffs_fsh(11)     0.145197  5.38041e-05
sel_coffs_fsh(12)     0.128357 -2.24763e-05
sel_coffs_ats(2)    -0.156113 -1.66957e-06
sel_coffs_ats(3)     -0.15869 -2.61669e-06
sel_coffs_ats(4)    0.0210113 -7.53517e-07
sel_coffs_ats(5)     0.145136 -1.88042e-06
sel_coffs_ats(6)     0.186156  2.07142e-08
sel_coffs_ats(7)     0.284342  2.11565e-06
sel_coffs_ats(8)      0.41713  1.33173e-05
sel_slp_bts     0.988605  3.99999e-05
sel_a50_bts      6.23639 -7.86085e-06
sel_age_one_bts     -3.19423 -9.27821e-07
sel_slp_bts_dev(1982)    -0.705028  1.61817e-05
sel_slp_bts_dev(1983)     0.046792  -1.9728e-05
sel_slp_bts_dev(1984)   0.00881538  2.49482e-05
sel_slp_bts_dev(1985)    -0.400762  7.24336e-06
sel_slp_bts_dev(1986)    -0.342811  -2.3053e-05
sel_slp_bts_dev(1987)     -0.44218 -4.23852e-05
sel_slp_bts_dev(1988)    -0.545414  2.04209e-06
sel_slp_bts_dev(1989)    -0.436878 -2.54884e-05
sel_slp_bts_dev(1990)     0.327861  1.50127e-05
sel_slp_bts_dev(1991)     0.222202  1.02681e-05
sel_slp_bts_dev(1992)     0.171681 -1.57759e-05
sel_slp_bts_dev(1993)     0.312629 -8.94335e-06
sel_slp_bts_dev(1994)     0.280555 -7.90431e-07
sel_slp_bts_dev(1995)      0.23357  4.33413e-07
sel_slp_bts_dev(1996)     -0.13676 -2.65593e-05
sel_slp_bts_dev(1997)    -0.288608  2.27525e-05
sel_slp_bts_dev(1998)     -0.51003 -2.49082e-05
sel_slp_bts_dev(1999)    -0.604429 -1.35388e-06
sel_slp_bts_dev(2000)    -0.338251  9.47283e-06
sel_slp_bts_dev(2001)     -0.47998  3.41727e-05
sel_slp_bts_dev(2002)   -0.0630452 -6.64898e-06
sel_slp_bts_dev(2003)     0.173485 -4.28756e-05
sel_slp_bts_dev(2004)    0.0815677  4.70225e-06
sel_slp_bts_dev(2005)     0.208488  1.17553e-05
sel_slp_bts_dev(2006)   -0.0823278  5.96408e-06
sel_slp_bts_dev(2007)     0.337239  1.82055e-05
sel_slp_bts_dev(2008)     0.542489 -9.23083e-06
sel_slp_bts_dev(2009)     0.239138   5.2502e-06
sel_slp_bts_dev(2010)     0.752679 -2.07673e-05
sel_slp_bts_dev(2011)     0.550101 -3.10098e-05
sel_slp_bts_dev(2012)     0.205374   2.3273e-05
sel_slp_bts_dev(2013)     0.298327  7.73061e-06
sel_slp_bts_dev(2014)     0.529907 -1.01976e-06
sel_slp_bts_dev(2015)     0.433462 -1.48381e-05
sel_slp_bts_dev(2016)     0.428965 -2.07437e-05
sel_slp_bts_dev(2017)      0.25311  1.39276e-05
sel_slp_bts_dev(2018)    -0.337387 -3.12291e-05
sel_slp_bts_dev(2019)   0.00442019  4.64353e-06
sel_slp_bts_dev(2020)    -0.118212  1.55496e-05
sel_slp_bts_dev(2021)    -0.207349  4.12744e-05
sel_slp_bts_dev(2022)    -0.037381 -3.16687e-05
sel_slp_bts_dev(2023)    -0.338568  1.30431e-05
sel_slp_bts_dev(2024)    -0.227457 -1.30403e-06
sel_a50_bts_dev(1982)  -0.00956581  2.91368e-05
sel_a50_bts_dev(1983)    -0.157331 -2.37949e-05
sel_a50_bts_dev(1984)   -0.0347057  6.85688e-05
sel_a50_bts_dev(1985)    0.0770158  2.17873e-05
sel_a50_bts_dev(1986)     0.100213 -1.30518e-05
sel_a50_bts_dev(1987)    0.0623767 -6.63628e-05
sel_a50_bts_dev(1988)   -0.0516157  6.95477e-05
sel_a50_bts_dev(1989)   -0.0982657 -1.95222e-05
sel_a50_bts_dev(1990)    -0.208785  1.42326e-05
sel_a50_bts_dev(1991)    -0.130182  4.62834e-05
sel_a50_bts_dev(1992)    -0.133047 -4.51557e-05
sel_a50_bts_dev(1993)    -0.168694  3.45146e-05
sel_a50_bts_dev(1994)   -0.0883553 -4.09304e-05
sel_a50_bts_dev(1995)   0.00333464  5.38619e-05
sel_a50_bts_dev(1996)     0.186063 -7.97809e-05
sel_a50_bts_dev(1997)     0.222904  -4.5638e-05
sel_a50_bts_dev(1998)     0.313153  3.53247e-05
sel_a50_bts_dev(1999)      0.27704 -2.07535e-06
sel_a50_bts_dev(2000)     0.143166  3.77066e-05
sel_a50_bts_dev(2001)      0.17809 -7.50147e-06
sel_a50_bts_dev(2002)    0.0549416  3.00321e-06
sel_a50_bts_dev(2003)   0.00653589 -9.12932e-05
sel_a50_bts_dev(2004)    0.0396848  0.000104755
sel_a50_bts_dev(2005)   -0.0185754 -1.56971e-05
sel_a50_bts_dev(2006)    0.0894111   9.1661e-05
sel_a50_bts_dev(2007)   -0.0850951  3.33215e-05
sel_a50_bts_dev(2008)     -0.11932 -0.000148466
sel_a50_bts_dev(2009)   -0.0296941   6.3201e-06
sel_a50_bts_dev(2010)    -0.211187 -6.61355e-05
sel_a50_bts_dev(2011)   -0.0939342 -4.08001e-05
sel_a50_bts_dev(2012)   -0.0496602  6.22391e-05
sel_a50_bts_dev(2013)   -0.0776474  2.38962e-05
sel_a50_bts_dev(2014)    -0.161492  1.29811e-05
sel_a50_bts_dev(2015)    -0.207995  2.22288e-05
sel_a50_bts_dev(2016)    -0.148298 -6.11626e-06
sel_a50_bts_dev(2017)   -0.0707331  3.03211e-05
sel_a50_bts_dev(2018)      0.15306 -9.30491e-05
sel_a50_bts_dev(2019)   -0.0204462 -8.40512e-06
sel_a50_bts_dev(2020)     0.058514 -1.07538e-05
sel_a50_bts_dev(2021)     0.129944 -7.26819e-07
sel_a50_bts_dev(2022)    0.0450362  5.35418e-06
sel_a50_bts_dev(2023)     0.196519  3.53459e-05
sel_a50_bts_dev(2024)    0.0376232   5.0508e-05
sel_age_one_bts_dev(1982)   -0.0344184 -1.41198e-05
sel_age_one_bts_dev(1983)   0.00515318  3.70286e-06
sel_age_one_bts_dev(1984)    0.0390263   1.0848e-05
sel_age_one_bts_dev(1985)    -0.215873 -1.49712e-05
sel_age_one_bts_dev(1986)    -0.400272 -1.20874e-05
sel_age_one_bts_dev(1987)    -0.235778  4.50117e-06
sel_age_one_bts_dev(1988)      -0.2897 -1.07352e-05
sel_age_one_bts_dev(1989)   -0.0531053  2.76072e-06
sel_age_one_bts_dev(1990)    0.0931303  1.47205e-05
sel_age_one_bts_dev(1991)    -0.168017 -3.05675e-05
sel_age_one_bts_dev(1992)   -0.0309173  4.03135e-06
sel_age_one_bts_dev(1993)    0.0244199 -2.64167e-06
sel_age_one_bts_dev(1994)   -0.0953285  1.90889e-05
sel_age_one_bts_dev(1995)    -0.119706  8.73504e-06
sel_age_one_bts_dev(1996)    -0.107008 -4.27348e-05
sel_age_one_bts_dev(1997)  -0.00840276  2.14392e-05
sel_age_one_bts_dev(1998)    0.0492417  -1.2368e-05
sel_age_one_bts_dev(1999)     0.100743 -1.82561e-06
sel_age_one_bts_dev(2000)     0.182081 -6.64333e-06
sel_age_one_bts_dev(2001)    0.0656373  1.26409e-05
sel_age_one_bts_dev(2002)    0.0658271 -3.22815e-05
sel_age_one_bts_dev(2003)     0.219457 -1.16862e-05
sel_age_one_bts_dev(2004)    0.0429988 -1.06143e-05
sel_age_one_bts_dev(2005)   -0.0319903 -5.81138e-06
sel_age_one_bts_dev(2006)   -0.0380811 -2.93409e-05
sel_age_one_bts_dev(2007)   -0.0616516  5.86929e-05
sel_age_one_bts_dev(2008)     0.161142  2.83075e-05
sel_age_one_bts_dev(2009)     0.338126 -6.31667e-06
sel_age_one_bts_dev(2010)     0.303998 -6.58205e-06
sel_age_one_bts_dev(2011)   -0.0991804 -2.63027e-05
sel_age_one_bts_dev(2012)   -0.0848272  1.54526e-05
sel_age_one_bts_dev(2013)     0.178424 -6.18719e-06
sel_age_one_bts_dev(2014)     0.137985  1.13258e-05
sel_age_one_bts_dev(2015)    0.0316013  7.32963e-06
sel_age_one_bts_dev(2016)    -0.072244 -2.58041e-06
sel_age_one_bts_dev(2017)     -0.08339  3.25465e-05
sel_age_one_bts_dev(2018)   -0.0437167 -1.56479e-05
sel_age_one_bts_dev(2019)     0.232146  2.37231e-07
sel_age_one_bts_dev(2020)    0.0899327 -2.32973e-06
sel_age_one_bts_dev(2021)   -0.0522804  2.40056e-05
sel_age_one_bts_dev(2022)    0.0157371  8.05949e-06
sel_age_one_bts_dev(2023)   -0.0220582  3.03754e-05
sel_age_one_bts_dev(2024)   -0.0288619 -1.23334e-05
rec_dev_future(2025)            0            0
rec_dev_future(2026)            0            0
rec_dev_future(2027)            0            0
rec_dev_future(2028)            0            0
rec_dev_future(2029)            0            0
L1      28.2781 -0.000406283
L2      46.0963 -0.000126126
log_K    -0.127712  0.000259518
d_scale(1,3)     0.524271  5.07513e-06
d_scale(1,4)     0.704796  -1.4517e-05
d_scale(1,5)     0.765596 -5.99428e-06
d_scale(1,6)     0.829606  2.36341e-05
d_scale(1,7)     0.869714 -9.35747e-06
d_scale(1,8)     0.932864 -8.00031e-06
d_scale(1,9)     0.978332  6.12399e-07
d_scale(1,10)     0.974084  1.19645e-06
d_scale(1,11)      0.99401  1.42339e-05
d_scale(1,12)      0.93309 -1.55019e-05
d_scale(1,13)     0.952799 -2.61299e-06
d_scale(1,14)     0.861008 -2.10374e-05
d_scale(1,15)       1.0025 -4.25957e-06
coh_eff(1955)            0            0
coh_eff(1956)            0            0
coh_eff(1957)            0            0
coh_eff(1958)            0            0
coh_eff(1959)            0            0
coh_eff(1960)            0            0
coh_eff(1961)            0            0
coh_eff(1962)            0            0
coh_eff(1963)            0            0
coh_eff(1964)            0            0
coh_eff(1965)            0            0
coh_eff(1966)            0            0
coh_eff(1967)            0            0
coh_eff(1968)            0            0
coh_eff(1969)            0            0
coh_eff(1970)            0            0
coh_eff(1971)    -0.195726  3.22452e-05
coh_eff(1972)     0.270191 -6.92499e-05
coh_eff(1973)    0.0178856  2.58936e-05
coh_eff(1974)      0.50785 -1.18407e-05
coh_eff(1975)    -0.424942  3.38805e-05
coh_eff(1976)      0.55731   4.2274e-05
coh_eff(1977)    -0.494053  1.30375e-05
coh_eff(1978)     0.447586  2.10205e-05
coh_eff(1979)    0.0390435  6.10932e-05
coh_eff(1980)    -0.116118  6.29821e-05
coh_eff(1981)    -0.431926   1.6663e-05
coh_eff(1982)    -0.590149  -1.5817e-05
coh_eff(1983)     0.549419 -2.81363e-05
coh_eff(1984)      0.64913 -2.57682e-05
coh_eff(1985)      1.12421 -4.08919e-06
coh_eff(1986)    -0.050782  3.24852e-05
coh_eff(1987)     0.605564  9.15337e-05
coh_eff(1988)   -0.0270275  3.63642e-05
coh_eff(1989)     -1.01445  2.89093e-05
coh_eff(1990)    -0.880881 -0.000165317
coh_eff(1991)     -0.97245   2.8076e-05
coh_eff(1992)     0.848661 -6.66144e-05
coh_eff(1993)      1.78563  1.60302e-05
coh_eff(1994)      0.49999  3.40931e-05
coh_eff(1995)    -0.989847 -2.06024e-05
coh_eff(1996)   -0.0785233 -5.92183e-06
coh_eff(1997)     0.964749 -3.51366e-06
coh_eff(1998)      0.46444  4.50682e-05
coh_eff(1999)     0.393606 -3.36329e-06
coh_eff(2000)   -0.0710533 -4.46889e-05
coh_eff(2001)     0.382438 -1.89541e-05
coh_eff(2002)     0.875275  8.51611e-05
coh_eff(2003)       1.4554 -3.92888e-05
coh_eff(2004)     0.411144   3.4205e-05
coh_eff(2005)    -0.804029  -2.6043e-05
coh_eff(2006)      -1.1225  7.62442e-06
coh_eff(2007)    -0.453701  2.26155e-05
coh_eff(2008)     -1.67132  1.08849e-05
coh_eff(2009)     -0.77524 -1.38435e-05
coh_eff(2010)     -1.53855 -2.52647e-05
coh_eff(2011)     -2.03472  3.96358e-06
coh_eff(2012)     -1.88594  9.66502e-05
coh_eff(2013)     -1.15802  8.59049e-06
coh_eff(2014)     0.720735  3.10182e-05
coh_eff(2015)     0.774458 -9.82123e-07
coh_eff(2016)    0.0191162  2.14358e-05
coh_eff(2017)       0.3218  4.70761e-05
coh_eff(2018)     0.564118  3.11673e-05
coh_eff(2019)      1.40881 -3.90134e-05
coh_eff(2020)     0.370853 -3.88668e-05
coh_eff(2021)     0.189007 -4.66622e-05
coh_eff(2022)      1.11705 -2.58937e-05
coh_eff(2023)      1.66502  2.98406e-05
coh_eff(2024)     0.353911 -6.26942e-06
coh_eff(2025)            0            0
coh_eff(2026)            0            0
yr_eff(1970)            0            0
yr_eff(1971)     0.182053  9.98705e-05
yr_eff(1972)   -0.0368487 -7.16642e-05
yr_eff(1973)     0.255815  3.16603e-05
yr_eff(1974)     0.285239  2.58487e-05
yr_eff(1975)      1.41123  6.92168e-06
yr_eff(1976)     0.323893  1.12573e-05
yr_eff(1977)      1.80156  1.10812e-06
yr_eff(1978)     0.261992  3.82218e-05
yr_eff(1979)     0.994122  5.95447e-05
yr_eff(1980)      1.05416  7.39156e-05
yr_eff(1981)     0.686782  6.92657e-05
yr_eff(1982)   -0.0135143  6.26093e-05
yr_eff(1983)     0.710122  3.37206e-05
yr_eff(1984)    -0.714578 -2.05553e-05
yr_eff(1985)   -0.0426537 -3.42406e-05
yr_eff(1986)     -1.56818 -2.99451e-05
yr_eff(1987)     -0.75008  -3.0544e-05
yr_eff(1988)     -1.17332  4.85067e-05
yr_eff(1989)    -0.904122  9.36157e-05
yr_eff(1990)     0.295511  0.000328076
yr_eff(1991)    0.0313328 -0.000308641
yr_eff(1992)    0.0445355   2.8653e-05
yr_eff(1993)     0.820972 -0.000130526
yr_eff(1994)    -0.065504 -8.55423e-05
yr_eff(1995)    -0.492022   4.1428e-05
yr_eff(1996)    -0.720847  4.99542e-05
yr_eff(1997)    -0.326737 -6.58447e-05
yr_eff(1998)    -0.623959  6.78554e-05
yr_eff(1999)     -0.44726  3.77587e-05
yr_eff(2000)    -0.347642  4.67101e-06
yr_eff(2001)     0.433007  -9.9033e-05
yr_eff(2002)   -0.0962549 -8.37101e-05
yr_eff(2003)    -0.206935  3.95414e-05
yr_eff(2004)    -0.437964 -0.000146499
yr_eff(2005)    -0.880863  4.23187e-05
yr_eff(2006)    -0.255303   3.7471e-05
yr_eff(2007)     0.847882  5.93109e-06
yr_eff(2008)     0.262084  3.07659e-05
yr_eff(2009)       1.3247  -1.9993e-05
yr_eff(2010)     0.497071  1.15254e-05
yr_eff(2011)     0.644254 -3.97498e-05
yr_eff(2012)    0.0107439  3.19404e-05
yr_eff(2013)     0.428681 -1.68417e-05
yr_eff(2014)     0.558671 -7.15203e-05
yr_eff(2015)     -2.25876   3.7084e-05
yr_eff(2016)    -0.485373 -0.000117063
yr_eff(2017)    -0.209312  4.36655e-05
yr_eff(2018)     -1.02216  -9.5861e-05
yr_eff(2019)     0.652145 -0.000113735
yr_eff(2020)     -1.76719  1.58347e-05
yr_eff(2021)     -1.55096  1.48979e-05
yr_eff(2022)    -0.242907 -3.26811e-05
yr_eff(2023)     -3.43126 -9.66215e-06
yr_eff(2024)     0.849624  7.91219e-06
yr_eff(2025)            0            0
yr_eff(2026)            0            0
yr_eff(2027)            0            0
yr_eff(2028)            0            0
yr_eff(2029)            0            0
